id_OSM,LATITUD,LONGITUD,coord
node/3601014420,40.4519782,-3.7290743,"(40.451978199999999, -3.7290743000000002)"
node/3601014421,40.4520628,-3.7283122,"(40.4520628, -3.7283122)"
node/3601066877,40.4477375,-3.7281014,"(40.447737500000002, -3.7281013999999999)"
node/3601066878,40.4478378,-3.728257,"(40.447837800000002, -3.7282570000000002)"
node/3601066879,40.4479227,-3.7283947,"(40.447922699999999, -3.7283947)"
node/3601066884,40.4480267,-3.7285527,"(40.4480267, -3.7285526999999998)"
node/3613373164,40.482888,-3.6825175,"(40.482888000000003, -3.6825174999999999)"
node/3613373166,40.4829723,-3.6822029,"(40.4829723, -3.6822029000000001)"
node/3613373169,40.4830566,-3.6818992,"(40.483056599999998, -3.6818992000000001)"
node/3613373173,40.4831493,-3.6815469,"(40.483149300000001, -3.6815468999999998)"
node/3613373187,40.4833268,-3.6809177,"(40.4833268, -3.6809177000000002)"
node/3613373194,40.4834121,-3.6805918,"(40.483412100000002, -3.6805918000000002)"
node/3613373199,40.4835317,-3.6801183,"(40.4835317, -3.6801183000000002)"
node/3613373202,40.4836007,-3.6798114,"(40.483600699999997, -3.6798114000000002)"
node/3613373204,40.4836488,-3.6650321,"(40.483648799999997, -3.6650320999999999)"
node/3613373207,40.4836722,-3.6794887,"(40.483672200000001, -3.6794886999999998)"
node/3613373212,40.483705,-3.6655506,"(40.483705, -3.6655506)"
node/3613373215,40.4837353,-3.6791676,"(40.483735299999999, -3.6791676)"
node/3613373218,40.4837921,-3.6788449,"(40.483792100000002, -3.6788449000000001)"
node/3613373220,40.4838396,-3.6785153,"(40.483839600000003, -3.6785152999999999)"
node/3613373222,40.4838747,-3.67821,"(40.483874700000001, -3.67821)"
node/3613373225,40.4838988,-3.6778928,"(40.483898799999999, -3.6778928)"
node/3613373226,40.4839185,-3.6775766,"(40.483918500000001, -3.6775766000000001)"
node/3613373227,40.4839334,-3.6772358,"(40.483933399999998, -3.6772358000000001)"
node/3613373228,40.4839478,-3.6769034,"(40.483947800000003, -3.6769034)"
node/3613373230,40.4839618,-3.6765825,"(40.483961800000003, -3.6765824999999999)"
node/3613373231,40.4839769,-3.6762447,"(40.483976900000002, -3.6762446999999998)"
node/3613373234,40.4839878,-3.6759146,"(40.483987800000001, -3.6759146)"
node/3613373235,40.4840004,-3.6755878,"(40.484000399999999, -3.6755878000000002)"
node/3617686379,40.3608467,-3.7149348,"(40.360846700000003, -3.7149348)"
node/3617686401,40.361669,-3.7147421,"(40.361668999999999, -3.7147421)"
node/3627471284,40.3423245,-3.7171757,"(40.342324499999997, -3.7171756999999999)"
node/3658075055,40.4084823,-3.704566,"(40.408482300000003, -3.7045659999999998)"
node/3714147807,40.3921887,-3.533203,"(40.392188699999998, -3.5332029999999999)"
node/3714147808,40.3924746,-3.5328546,"(40.3924746, -3.5328545999999998)"
node/3714147809,40.3925376,-3.5321423,"(40.392537599999997, -3.5321422999999998)"
node/3714147810,40.3927825,-3.5324984,"(40.392782500000003, -3.5324984000000001)"
node/3714147811,40.392847,-3.5317939,"(40.392847000000003, -3.5317938999999998)"
node/3714147812,40.3929731,-3.532791,"(40.392973099999999, -3.532791)"
node/3714147813,40.3930713,-3.5321693,"(40.393071300000003, -3.5321693000000001)"
node/3714147814,40.3931681,-3.5314435,"(40.393168099999997, -3.5314435)"
node/3714147815,40.3932927,-3.5325446,"(40.393292700000003, -3.5325446)"
node/3714147817,40.3934921,-3.5311355,"(40.393492100000003, -3.5311355)"
node/3714147818,40.3935244,-3.5303419,"(40.393524399999997, -3.5303418999999998)"
node/3714147819,40.3935801,-3.5300306,"(40.393580100000001, -3.5300305999999999)"
node/3714147821,40.3938064,-3.5279108,"(40.393806400000003, -3.5279107999999999)"
node/3714147822,40.3938126,-3.528439,"(40.393812599999997, -3.5284390000000001)"
node/3714147823,40.3938337,-3.5308198,"(40.393833700000002, -3.5308198000000002)"
node/3714147824,40.3938914,-3.5302575,"(40.393891400000001, -3.5302574999999998)"
node/3714148126,40.3939889,-3.527772,"(40.393988899999997, -3.5277720000000001)"
node/3714148127,40.3939909,-3.5272329,"(40.393990899999999, -3.5272329)"
node/3714148128,40.3939909,-3.528292,"(40.393990899999999, -3.528292)"
node/3714148129,40.394022,-3.5267075,"(40.394022, -3.5267075000000001)"
node/3714148130,40.3940262,-3.5288228,"(40.394026199999999, -3.5288227999999999)"
node/3714148131,40.3940573,-3.5261576,"(40.3940573, -3.5261575999999999)"
node/3714148132,40.3940739,-3.5293482,"(40.394073900000002, -3.5293481999999998)"
node/3714148134,40.3941133,-3.5298601,"(40.394113300000001, -3.5298601000000001)"
node/3714148135,40.394134,-3.5256458,"(40.394134000000001, -3.5256457999999999)"
node/3714148136,40.3941464,-3.5305053,"(40.394146399999997, -3.5305053000000002)"
node/3714148137,40.3942273,-3.5251367,"(40.394227299999997, -3.5251367)"
node/3714148138,40.3942707,-3.5312072,"(40.3942707, -3.5312071999999999)"
node/3714148139,40.3943246,-3.531813,"(40.394324599999997, -3.5318130000000001)"
node/3714148140,40.3943268,-3.524614,"(40.394326800000002, -3.5246140000000001)"
node/3714148141,40.3943538,-3.5277556,"(40.394353799999998, -3.5277555999999999)"
node/3714148142,40.3943621,-3.528262,"(40.394362100000002, -3.5282619999999998)"
node/3714148143,40.3943666,-3.5323008,"(40.394366599999998, -3.5323007999999998)"
node/3714148144,40.3943745,-3.5272574,"(40.394374499999998, -3.5272573999999999)"
node/3714148145,40.3943911,-3.5267592,"(40.3943911, -3.5267591999999999)"
node/3714148146,40.394401,-3.5328417,"(40.394401000000002, -3.5328417000000001)"
node/3714148147,40.3944056,-3.5287847,"(40.394405599999999, -3.5287847000000001)"
node/3714148148,40.394425,-3.5292601,"(40.394424999999998, -3.5292601000000001)"
node/3714148149,40.3944367,-3.5262474,"(40.3944367, -3.5262473999999999)"
node/3714148150,40.3944879,-3.5297734,"(40.394487900000001, -3.5297733999999998)"
node/3714148151,40.3945051,-3.5257411,"(40.394505100000003, -3.5257410999999999)"
node/3714148153,40.3945433,-3.5318524,"(40.394543300000002, -3.5318524)"
node/3714148154,40.3945703,-3.5307667,"(40.394570299999998, -3.5307667)"
node/3714148155,40.3945901,-3.5252565,"(40.394590100000002, -3.5252564999999998)"
node/3714148156,40.3946227,-3.5311895,"(40.394622699999999, -3.5311895)"
node/3714148159,40.3946876,-3.5247556,"(40.394687599999997, -3.5247556000000002)"
node/3714148161,40.3947171,-3.532228,"(40.394717100000001, -3.5322279999999999)"
node/3714148163,40.3947545,-3.5327886,"(40.394754499999998, -3.5327885999999999)"
node/3714148166,40.3948016,-3.5266013,"(40.394801600000001, -3.5266012999999998)"
node/3714148167,40.3948161,-3.5242873,"(40.3948161, -3.5242873000000001)"
node/3714148169,40.3948327,-3.5271213,"(40.394832700000002, -3.5271213000000001)"
node/3714148170,40.3948414,-3.5277476,"(40.394841399999997, -3.5277476000000001)"
node/3714148171,40.3948472,-3.5260487,"(40.394847200000001, -3.5260487)"
node/3714148172,40.3949177,-3.5255206,"(40.394917700000001, -3.5255206000000001)"
node/3714148173,40.3949364,-3.5237973,"(40.394936399999999, -3.5237973)"
node/3714148174,40.3949612,-3.5316065,"(40.394961199999997, -3.5316065000000001)"
node/3714148175,40.3949654,-3.524987,"(40.394965399999997, -3.5249869999999999)"
node/3714148176,40.3949675,-3.5275896,"(40.3949675, -3.5275896000000002)"
node/3714148177,40.3949964,-3.5364406,"(40.394996399999997, -3.5364406000000002)"
node/3714148178,40.3949972,-3.5282157,"(40.394997199999999, -3.5282157000000001)"
node/3714148180,40.3950318,-3.5244452,"(40.395031799999998, -3.5244452000000002)"
node/3714148182,40.3950732,-3.5233127,"(40.395073199999999, -3.5233127)"
node/3714148183,40.3951002,-3.5239143,"(40.395100200000002, -3.5239142999999999)"
node/3714148184,40.3951893,-3.523378,"(40.395189299999998, -3.5233780000000001)"
node/3714148186,40.3952308,-3.5280088,"(40.3952308, -3.5280087999999998)"
node/3714148187,40.3952414,-3.5286759,"(40.395241400000003, -3.5286759000000001)"
node/3714148188,40.3952442,-3.5360113,"(40.3952442, -3.5360113000000002)"
node/3714148189,40.3952647,-3.5325097,"(40.395264699999998, -3.5325096999999999)"
node/3714148190,40.3952653,-3.5312348,"(40.395265299999998, -3.5312348)"
node/3714148191,40.3952909,-3.5228254,"(40.395290899999999, -3.5228253999999999)"
node/3714148192,40.3954091,-3.522319,"(40.395409100000002, -3.522319)"
node/3714148194,40.395469,-3.5291814,"(40.395468999999999, -3.5291814000000001)"
node/3714148195,40.395487,-3.530745,"(40.395487000000003, -3.530745)"
node/3714148198,40.3955791,-3.5356043,"(40.395579099999999, -3.5356043000000001)"
node/3714148199,40.3955812,-3.5283355,"(40.395581200000002, -3.5283354999999998)"
node/3714148201,40.3956009,-3.53021,"(40.395600899999998, -3.5302099999999998)"
node/3714148202,40.3956034,-3.5316723,"(40.395603399999999, -3.5316722999999999)"
node/3714148203,40.3956049,-3.5321035,"(40.395604900000002, -3.5321034999999998)"
node/3714148204,40.3956312,-3.5311159,"(40.395631199999997, -3.5311159000000001)"
node/3714148208,40.3957749,-3.5316569,"(40.395774899999999, -3.5316569000000002)"
node/3714148209,40.3958072,-3.5306308,"(40.3958072, -3.5306308)"
node/3714148210,40.3958321,-3.5351796,"(40.3958321, -3.5351796000000002)"
node/3714148211,40.3958761,-3.5326175,"(40.395876100000002, -3.5326175000000002)"
node/3714148212,40.395923,-3.5311679,"(40.395923000000003, -3.5311678999999998)"
node/3714148213,40.3959917,-3.5285125,"(40.395991700000003, -3.5285125000000002)"
node/3714148214,40.3960062,-3.5292257,"(40.396006200000002, -3.5292257)"
node/3714148215,40.3960124,-3.5347234,"(40.396012399999996, -3.5347233999999998)"
node/3714148216,40.3960359,-3.5331295,"(40.396035900000001, -3.5331294999999998)"
node/3714148218,40.3961033,-3.5302728,"(40.3961033, -3.5302728000000001)"
node/3714148219,40.396118,-3.530679,"(40.396118000000001, -3.5306790000000001)"
node/3714148220,40.396118,-3.5342056,"(40.396118000000001, -3.5342055999999999)"
node/3714148221,40.3961253,-3.5336589,"(40.396125300000001, -3.5336588999999998)"
node/3714148222,40.3961534,-3.529664,"(40.396153400000003, -3.5296639999999999)"
node/3714148223,40.3963775,-3.5302612,"(40.3963775, -3.5302612)"
node/3714148224,40.396394,-3.5285288,"(40.396394000000001, -3.5285288000000001)"
node/3714148325,40.396394,-3.5290161,"(40.396394000000001, -3.5290161000000002)"
node/3714148327,40.3965266,-3.5294571,"(40.396526600000001, -3.5294571000000001)"
node/3714148328,40.3967796,-3.5288228,"(40.396779600000002, -3.5288227999999999)"
node/3714148329,40.3967941,-3.5284036,"(40.396794100000001, -3.5284035999999999)"
node/3714148330,40.3968998,-3.5292611,"(40.3968998, -3.5292610999999998)"
node/3714148331,40.3971611,-3.5286404,"(40.397161099999998, -3.5286404)"
node/3714148332,40.3971839,-3.5282321,"(40.397183900000002, -3.5282320999999999)"
node/3714148333,40.3972689,-3.5290842,"(40.3972689, -3.5290841999999998)"
node/3714148334,40.3975633,-3.5284744,"(40.397563300000002, -3.5284743999999999)"
node/3714148335,40.3975799,-3.5280742,"(40.397579899999997, -3.5280741999999998)"
node/3714148336,40.3976649,-3.5289154,"(40.397664900000002, -3.5289153999999998)"
node/3714148337,40.3977748,-3.529155,"(40.397774800000001, -3.5291549999999998)"
node/3714148338,40.3979842,-3.5279326,"(40.397984200000003, -3.5279326000000002)"
node/3714148339,40.3980256,-3.528782,"(40.398025599999997, -3.5287820000000001)"
node/3714148340,40.3981604,-3.5289127,"(40.398160400000002, -3.5289126999999998)"
node/3714148341,40.3983739,-3.5278264,"(40.398373900000003, -3.5278263999999999)"
node/3714148342,40.3983739,-3.5281831,"(40.398373900000003, -3.5281831000000001)"
node/3714148343,40.3985398,-3.5287112,"(40.398539800000002, -3.5287112)"
node/3714148344,40.3986373,-3.5281232,"(40.398637299999997, -3.5281232)"
node/3714148345,40.3987969,-3.5277584,"(40.398796900000001, -3.5277584000000002)"
node/3714148346,40.3989234,-3.5280497,"(40.398923400000001, -3.5280497)"
node/3714148347,40.3989856,-3.5285833,"(40.398985600000003, -3.5285833000000002)"
node/3714148348,40.3991908,-3.5277311,"(40.3991908, -3.5277311)"
node/3714148349,40.3993111,-3.5279898,"(40.399311099999998, -3.5279897999999998)"
node/3714148350,40.3993235,-3.5285206,"(40.399323500000001, -3.5285205999999998)"
node/3714148351,40.3996117,-3.5277366,"(40.399611700000001, -3.5277365999999999)"
node/3714148352,40.3996739,-3.5279462,"(40.399673900000003, -3.5279462000000001)"
node/3714148353,40.3997133,-3.5284744,"(40.399713300000002, -3.5284743999999999)"
node/3714148354,40.3999994,-3.5277801,"(40.399999399999999, -3.5277801000000002)"
node/3714148355,40.4000284,-3.5278999,"(40.400028399999997, -3.5278999)"
node/3714148356,40.4000616,-3.5284417,"(40.400061600000001, -3.5284417000000001)"
node/3714148357,40.4004099,-3.527791,"(40.4004099, -3.5277910000000001)"
node/3714148358,40.4004513,-3.5283872,"(40.4004513, -3.5283872000000001)"
node/3714148359,40.4006877,-3.5277774,"(40.400687699999999, -3.5277774000000002)"
node/3714148360,40.4007499,-3.5283301,"(40.400749900000001, -3.5283300999999998)"
node/3714148361,40.4009717,-3.527742,"(40.400971699999999, -3.5277419999999999)"
node/3714148362,40.4010235,-3.5282838,"(40.401023500000001, -3.5282838000000001)"
node/3714148363,40.4012412,-3.527693,"(40.401241200000001, -3.5276930000000002)"
node/3714148364,40.4012827,-3.5282266,"(40.401282700000003, -3.5282266)"
node/3714148365,40.4016247,-3.5281613,"(40.401624699999999, -3.5281612999999998)"
node/3714148366,40.4016621,-3.527595,"(40.401662100000003, -3.5275949999999998)"
node/3714148367,40.4018777,-3.5275406,"(40.4018777, -3.5275406)"
node/3714148368,40.4019585,-3.5280987,"(40.401958499999999, -3.5280987000000001)"
node/3714148369,40.4022363,-3.5274453,"(40.402236299999998, -3.5274453000000001)"
node/3714148370,40.4023461,-3.5280104,"(40.402346100000003, -3.5280103999999999)"
node/3714148371,40.4025763,-3.5273255,"(40.4025763, -3.5273254999999999)"
node/3714148372,40.40268,-3.527889,"(40.402679999999997, -3.5278890000000001)"
node/3714148373,40.402935,-3.5272221,"(40.402934999999999, -3.5272220999999999)"
node/3714148374,40.4030511,-3.5277665,"(40.403051099999999, -3.5277664999999998)"
node/3714148375,40.4032874,-3.5270723,"(40.403287400000004, -3.5270722999999999)"
node/3714148376,40.4034139,-3.527625,"(40.403413899999997, -3.527625)"
node/3714148377,40.4036232,-3.5269117,"(40.403623199999998, -3.5269116999999999)"
node/3714148378,40.4037746,-3.5274834,"(40.403774599999998, -3.5274833999999999)"
node/3714148379,40.4071203,-3.5333441,"(40.407120300000003, -3.5333440999999999)"
node/3714148380,40.4072825,-3.5338514,"(40.407282500000001, -3.5338514000000001)"
node/3714148381,40.4074304,-3.5328839,"(40.407430400000003, -3.5328838999999999)"
node/3714148382,40.4075453,-3.5326576,"(40.407545300000002, -3.5326575999999998)"
node/3714148383,40.4075841,-3.5339533,"(40.407584100000001, -3.5339532999999999)"
node/3714148384,40.4076157,-3.5322163,"(40.407615700000001, -3.5322163)"
node/3714148385,40.4076832,-3.5318127,"(40.407683200000001, -3.5318127000000001)"
node/3714148386,40.4077335,-3.534123,"(40.407733499999999, -3.5341230000000001)"
node/3714148387,40.4077579,-3.5313714,"(40.4077579, -3.5313713999999998)"
node/3714148388,40.4077995,-3.5329764,"(40.407799500000003, -3.5329763999999999)"
node/3714148389,40.4078383,-3.5309226,"(40.407838300000002, -3.5309225999999998)"
node/3714148390,40.4078627,-3.5344361,"(40.407862700000003, -3.5344361000000002)"
node/3714148391,40.4078641,-3.5337024,"(40.407864099999998, -3.5337024000000001)"
node/3714148392,40.4079388,-3.5300644,"(40.407938799999997, -3.5300644000000001)"
node/3714148393,40.4079991,-3.5295402,"(40.407999099999998, -3.5295402)"
node/3714148394,40.4079991,-3.5347416,"(40.407999099999998, -3.5347415999999998)"
node/3714148395,40.408137,-3.5303455,"(40.408137000000004, -3.5303455000000001)"
node/3714148396,40.4081413,-3.5307076,"(40.408141299999997, -3.5307075999999999)"
node/3714148397,40.4081413,-3.5350792,"(40.408141299999997, -3.5350792000000002)"
node/3714148399,40.4081499,-3.5311093,"(40.408149899999998, -3.5311092999999998)"
node/3714148400,40.4081499,-3.5316147,"(40.408149899999998, -3.5316147)"
node/3714148401,40.4081528,-3.5290668,"(40.408152800000003, -3.5290667999999998)"
node/3714148402,40.4081528,-3.5299098,"(40.408152800000003, -3.5299098)"
node/3714148403,40.4081801,-3.53209,"(40.408180100000003, -3.5320900000000002)"
node/3714148404,40.4081844,-3.5286462,"(40.408184400000003, -3.5286461999999998)"
node/3714148405,40.4082002,-3.5325577,"(40.408200200000003, -3.5325576999999999)"
node/3714148406,40.4082174,-3.5282238,"(40.408217399999998, -3.5282238000000001)"
node/3714148407,40.4082346,-3.5330424,"(40.4082346, -3.5330423999999998)"
node/3714148408,40.4082562,-3.5278089,"(40.408256199999997, -3.5278089000000001)"
node/3714148409,40.4082964,-3.533578,"(40.408296399999998, -3.5335779999999999)"
node/3714148410,40.4083064,-3.5354451,"(40.408306400000001, -3.5354451)"
node/3714148411,40.4083093,-3.5273694,"(40.408309299999999, -3.5273694)"
node/3714148413,40.4083553,-3.5269394,"(40.408355299999997, -3.5269393999999998)"
node/3714148414,40.4083653,-3.5341004,"(40.4083653, -3.5341003999999998)"
node/3714148415,40.4084184,-3.5265339,"(40.408418400000002, -3.5265339)"
node/3714148416,40.4084572,-3.5358147,"(40.408457200000001, -3.5358147)"
node/3714148417,40.4084587,-3.5346737,"(40.408458699999997, -3.5346736999999999)"
node/3714148418,40.4084931,-3.5261058,"(40.408493100000001, -3.5261057999999998)"
node/3714148419,40.4085276,-3.5306925,"(40.408527599999999, -3.5306924999999998)"
node/3714148420,40.4085305,-3.5299437,"(40.408530499999998, -3.5299437)"
node/3714148421,40.4085391,-3.5311093,"(40.408539099999999, -3.5311092999999998)"
node/3714148422,40.4085477,-3.5315694,"(40.4085477, -3.5315694)"
node/3714148423,40.4085721,-3.5320239,"(40.408572100000001, -3.5320239)"
node/3714148424,40.4085994,-3.5324671,"(40.4085994, -3.5324670999999999)"
node/3714148625,40.4086123,-3.5290347,"(40.408612300000001, -3.5290347)"
node/3714148626,40.4086123,-3.536173,"(40.408612300000001, -3.5361729999999998)"
node/3714148627,40.4086295,-3.5285915,"(40.408629500000004, -3.5285915000000001)"
node/3714148628,40.408641,-3.5330197,"(40.408641000000003, -3.5330197000000001)"
node/3714148629,40.4086597,-3.5281427,"(40.408659700000001, -3.5281427000000001)"
node/3714148630,40.4086626,-3.5357845,"(40.4086626, -3.5357845000000001)"
