CODIGO,ZV-VP,DISTRITO,DIRECCION,COMP-DIR,X_ETRS89,Y_ETRS89,SISTEMA DE COORDENADAS,ESTADO,OBSERVACIONES,FECHA,LONGITUD,LATITUD,id_OSM,lat_OSM,lon_OSM,coord_OSM,name_OSM,score_OSM,coord
FUE_04-20_0000000075,ZV,SAN BLAS,PAR ESFINGE,"NECTAR, 32",448220.6976,4477097.078,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6105625,40.442913,4215726084,40.442978,-3.6105963,"(40.442977999999997, -3.6105963000000001)",,7.775265741103664,"('40.442913', '-3.6105625')"
FUE_02-05_0000000027,ZV,CHAMARTIN,"PADRE CLARET, 7-9",,443569.9173,4477460.164,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6654317,40.4458811,3985895003,40.4459275,-3.6654321,"(40.445927500000003, -3.6654320999999999)",,5.161009309426886,"('40.4458811', '-3.6654317')"
FUE_04-15_0000000083,ZV,CIUDAD LINEAL,ARTURO SORIA,"ARTURO SORIA, 77",445044.1756,4477457.359,ETRS89 / UTM  Zona 30N,FUERA DE SERVICIO,NO APTA CONSUMO,3-nov.-17,-3.6480478,40.4459547,3439157637,40.4459121,-3.6480075,"(40.445912100000001, -3.6480074999999998)",,5.8384252611363605,"('40.4459547', '-3.6480478')"
FB_000043,ZV,SAN BLAS,QUINTA DE LOS MOLINOS,CIPRESES ,446569.84,4477512.41,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6300627,40.44655,3973699909,40.4466327,-3.6299745,"(40.446632700000002, -3.6299744999999999)",,11.84679286032671,"('40.44655', '-3.6300627')"
FUE_04-15_0000000082,ZV,CIUDAD LINEAL,ARTURO SORIA,"ARTURO SORIA, 120",444886.0552,4477685.047,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.649932,40.4479953,3457872687,40.448036,-3.6499589,"(40.448036000000002, -3.6499589000000001)",,5.067258875358402,"('40.4479953', '-3.649932')"
FUE_04-15_0000000119,ZV,CIUDAD LINEAL,COL. PARQUE SAN JUAN BAUTISTA ,"TORRELAGUNA, 81",444261.5751,4477748.476,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6573013,40.4485251,4121646838,40.4485004,-3.6572498,"(40.4485004, -3.6572498000000002)",,5.152573949211629,"('40.4485251', '-3.6573013')"
FUE_02-05_0000000050,ZV,CHAMARTIN,PARQUE DE BERLIN,C/SAN ERNESTO Nº 10 ,442699.514,4477862.009,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6757313,40.4494416,2563299638,40.4494926,-3.6757788,"(40.449492599999999, -3.6757787999999998)",,6.952813440842753,"('40.4494416', '-3.6757313')"
FUE_04-20_0000000007,ZV,SAN BLAS,CIUDAD PEGASO - Z.A.+ Z.F.,"UNO, 4",449668.6039,4477823.171,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.5935478,40.4495429,3506636120,40.4495739,-3.5934935,"(40.449573899999997, -3.5934935000000001)",,5.745599092082116,"('40.4495429', '-3.5935478')"
FUE_02-05_0000000041,ZV,CHAMARTIN,PARQUE DE BERLIN,C/DOCTOR MARCO CORERA Nº2,442630.7821,4477952.86,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6765499,40.4502553,2563299640,40.4501878,-3.6765324,"(40.450187800000002, -3.6765324000000001)",,7.652489055873432,"('40.4502553', '-3.6765499')"
FUE_04-15_0000000081,ZV,CIUDAD LINEAL,ARTURO SORIA,"ARTURO SORIA, 130",444729.7452,4477961.051,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6517992,40.4504713,3439157638,40.4505198,-3.6518108,"(40.450519800000002, -3.6518107999999998)",,5.483093087918629,"('40.4504713', '-3.6517992')"
FUE_04-15_0000000023,ZV,CIUDAD LINEAL,Z.V. COL. PARQUE SAN JUAN BAUTISTA,"CIDAMON, 11",444314.7773,4478022.726,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.656698,40.4509993,4065603213,40.4510423,-3.6567279,"(40.451042299999997, -3.6567278999999999)",,5.411002103928008,"('40.4509993', '-3.656698')"
FUE_02-05_0000000069,VP,CHAMARTIN,PL VIRGEN DE GUADALUPANA Nº 1,,442778.1837,4478090.399,ETRS89 / UTM  Zona 30N,FUERA DE SERVICIO,DEFICIENCIA ESTRUCTURAL,3-nov.-17,-3.6748242,40.4515045,2563304847,40.4514114,-3.6749166,"(40.451411399999998, -3.6749166)",,12.976550029128175,"('40.4515045', '-3.6748242')"
FUE_02-05_0000000014,ZV,CHAMARTIN,PARQUE FELIX RGUEZ. DE LA FUENTE,CALLE DEL PADRE CLARET N º32,443682.2042,4478192.976,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6641727,40.4524903,4149600025,40.4525253,-3.6642268,"(40.452525299999998, -3.6642267999999998)",,6.01005573373908,"('40.4524903', '-3.6641727')"
FUE_04-21_0000000038,ZV,BARAJAS,PARQUE BIOSALUDABLE,"ALAMEDA DE OSUNA, 50",449340.3151,4478212.024,ETRS89 / UTM  Zona 30N,FUERA DE SERVICIO,NO APTA CONSUMO,3-nov.-17,-3.59745,40.453026,3657771745,40.4531113,-3.5973653,"(40.453111300000003, -3.5973652999999999)",,11.891369370274507,"('40.453026', '-3.59745')"
FUE_04-16_0000000088,ZV,HORTALEZA,A.V.C. AVDA. DE LOGROÑO - M-40 Z.F.N.C.,"LUIS DE LA MATA, 41",447959.6427,4478515.995,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6137569,40.4556791,310801499,40.455712,-3.6138003,"(40.455711999999998, -3.6138002999999999)",,5.184808307343693,"('40.4556791', '-3.6137569')"
FB_120025,ZV,BARAJAS,JUAN CARLOS I,B.05 · CABALLÓN 1,448904.25,4478660.53,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6026285,40.4570397,2981319370,40.4570845,-3.6025607,"(40.457084500000001, -3.6025607000000002)",,7.599622261863297,"('40.4570397', '-3.6026285')"
FB_120032,ZV,BARAJAS,JUAN CARLOS I,B.10 · PINAR DE VERANO,448535.67,4478696.2,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6069783,40.4573383,480437568,40.4573285,-3.6068901,"(40.457328500000003, -3.6068901000000002)",,7.543609988564024,"('40.4573383', '-3.6069783')"
FUE_03-09_0000000109,VP,MONCLOA-ARAVACA,CL FRANCOS RODRIGUEZ Nº:106,,439323.0252,4478918.503,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7156474,40.4587193,5050304121,40.4587521,-3.7155952,"(40.458752099999998, -3.7155952000000001)",,5.729315570687761,"('40.4587193', '-3.7156474')"
FUE_04-15_0000000077,ZV,CIUDAD LINEAL,ARTURO SORIA,"ARTURO SORIA, 198",444087.9235,4478902.225,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6594507,40.458907,3785145940,40.4589519,-3.659516,"(40.458951900000002, -3.659516)",,7.448505101800556,"('40.458907', '-3.6594507')"
FUE_04-21_0000000005,ZV,BARAJAS,PARQUE MARI LUZ NAJERA,"BERGANTIN, 26",450596.1829,4478865.053,ETRS89 / UTM  Zona 30N,FUERA DE SERVICIO,DEFICIENCIA ESTRUCTURAL,3-nov.-17,-3.5826907,40.4589845,1932126801,40.4590453,-3.582668,"(40.4590453, -3.582668)",,7.030127222566126,"('40.4589845', '-3.5826907')"
FUE_03-09_0000000110,VP,MONCLOA-ARAVACA,CL FRANCOS RODRIGUEZ Nº:83,,439076.0105,4478997.952,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7185683,40.459417,1802463898,40.4594691,-3.7186728,"(40.4594691, -3.7186727999999998)",,10.57311928966623,"('40.459417', '-3.7185683')"
