id,id_OSM,distance,lat_OSM,lon_OSM,coord_OSM,DISTRITO,BARRIO,DIRECCION,MODELO,X_ETRS89,Y_ETRS89,LONGITUD,LATITUD,coord
13574,4635304588,20.707481239481083,40.4634089,-3.7038467,"(40.463408899999997, -3.7038467000000002)",TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,66",50_LTS,"440322,5167","4479451,148",-3.7039101123809814,40.46358871459961,"(40.463589, -3.7039101)"
18161,4635305090,7.493098193472663,40.4635937,-3.7042219,"(40.463593699999997, -3.7042218999999998)",TETUÁN,BERRUGUETE,"CALLE DEL MARQUES DE VIANA,85",50_LTS,"440300,4295","4479445,774",-3.704169988632202,40.463539123535156,"(40.463539, -3.70417)"
44967,4635305091,7.561208665901231,40.4637981,-3.7044324,"(40.463798099999998, -3.7044324)",TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,70",50_LTS_EX,"440285,3726","4479471,425",-3.704349994659424,40.46377182006836,"(40.463772, -3.70435)"
88239,4635305092,5.123717033171635,40.4637541,-3.7046782,"(40.463754100000003, -3.7046782)",TETUÁN,BERRUGUETE,"CALLE DE BELLVER,36",50_LTS,"440260,742","4479466,072",-3.7046399116516113,40.46371841430664,"(40.463718, -3.7046399)"
23567,4635305097,6.8856891410604835,40.4639189,-3.7048314,"(40.463918900000003, -3.7048314000000002)",TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,76",50_LTS,"440251,5933","4479488,346",-3.7047500610351562,40.46392059326172,"(40.463921, -3.7047501)"
10162,4635305104,21.84311285522725,40.4641956,-3.7057211,"(40.464195599999996, -3.7057210999999999)",TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,84",50_LTS,"440153,3725","4479504,672",-3.7059099674224854,40.46406173706055,"(40.464062, -3.70591)"
24669,4635305104,38.46143759563882,40.4641956,-3.7057211,"(40.464195599999996, -3.7057210999999999)",TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,88",50_LTS,"440131,4007","4479513,728",-3.706170082092285,40.464141845703125,"(40.464142, -3.7061701)"
42560,4635305104,9.431937907239329,40.4641956,-3.7057211,"(40.464195599999996, -3.7057210999999999)",TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,84",50_LTS,"440167,9803","4479528,977",-3.705739974975586,40.46427917480469,"(40.464279, -3.70574)"
53256,4635305104,39.7099852138386,40.4641956,-3.7057211,"(40.464195599999996, -3.7057210999999999)",TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,88",50_LTS_EX,"440134,9961","4479539,231",-3.706130027770996,40.46437072753906,"(40.464371, -3.70613)"
21229,4635305104,48.32843035818729,40.4641956,-3.7057211,"(40.464195599999996, -3.7057210999999999)",TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,90",50_LTS,"440128,2581","4479544,836",-3.706209897994995,40.464420318603516,"(40.46442, -3.7062099)"
56675,4635336620,7.464470921789349,40.463299,-3.7033086,"(40.463298999999999, -3.7033086000000002)",TETUÁN,VALDEACEDERAS,"CALLE DEL MARQUES DE VIANA,58",120_LTS,"440379,9377","4479421,828",-3.7032299041748047,40.46332931518555,"(40.463329, -3.7032299)"
49131,4737191245,41.09156888523996,40.4663708,-3.714204,"(40.4663708, -3.7142040000000001)",MONCLOA-ARAVACA,VALDEZARZA,"CALLE DE SERAFIN RAMIREZ,25",50_LTS,"439490,6529","4479751,997",-3.713749885559082,40.46623992919922,"(40.46624, -3.7137499)"
49432,4737191245,7.940654654942232,40.4663708,-3.714204,"(40.4663708, -3.7142040000000001)",MONCLOA-ARAVACA,VALDEZARZA,"CALLE DE EMERENCIANA ZURILLA,32",50_LTS,"439459,3751","4479763,351",-3.7141199111938477,40.466339111328125,"(40.466339, -3.7141199)"
87831,4891497957,18.535903998761125,40.4426307,-3.7240708,"(40.442630700000002, -3.7240707999999998)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,3",50_LTS,"438576,4051","4477132,999",-3.7242798805236816,40.44258117675781,"(40.442581, -3.7242799)"
83462,4891497963,37.67429266128764,40.4434552,-3.7228136,"(40.443455200000002, -3.7228135999999998)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,CALLE DEL DOCTOR JUAN PEDRO MORENO GONZALEZ,50_LTS,"438707,2591","4477266,247",-3.722749948501587,40.443790435791016,"(40.44379, -3.7227499)"
772,4891497963,37.03339209529547,40.4434552,-3.7228136,"(40.443455200000002, -3.7228135999999998)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,7",50_LTS,"438716,0065","4477195,13",-3.722640037536621,40.44314956665039,"(40.44315, -3.72264)"
33827,4891497963,13.302545776296883,40.4434552,-3.7228136,"(40.443455200000002, -3.7228135999999998)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,7",50_LTS,"438705,1542","4477216,31",-3.7227699756622314,40.44334030151367,"(40.44334, -3.72277)"
1085,4891499256,27.127242616190305,40.4433202,-3.7260019,"(40.443320200000002, -3.7260019)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"PLAZA DE RAMON Y CAJAL,4",120_LTS,"438436,0814","4477189,655",-3.725939989089966,40.44308090209961,"(40.443081, -3.72594)"
29997,4891499256,26.239975227369758,40.4433202,-3.7260019,"(40.443320200000002, -3.7260019)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,"438422,6144","4477191,554",-3.7260990142822266,40.44309616088867,"(40.443096, -3.726099)"
6074,4891499256,7.480041132686758,40.4433202,-3.7260019,"(40.443320200000002, -3.7260019)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,"438427,6144","4477209,554",-3.726041793823242,40.443260192871094,"(40.44326, -3.7260418)"
6076,4891503436,40.141464352694996,40.444162,-3.7228073,"(40.444161999999999, -3.7228072999999999)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-14B,"438720,6126","4477271,551",-3.722593069076538,40.44384002685547,"(40.44384, -3.7225931)"
16787,4891503436,38.36471723598903,40.444162,-3.7228073,"(40.444161999999999, -3.7228072999999999)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,CALLE DEL DOCTOR JUAN PEDRO MORENO GONZALEZ,50_LTS,"438688,3808","4477342,996",-3.72298002243042,40.444480895996094,"(40.444481, -3.72298)"
36141,4891503436,12.446464686216702,40.444162,-3.7228073,"(40.444161999999999, -3.7228072999999999)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,CALLE DEL DOCTOR JUAN PEDRO MORENO GONZALEZ,50_LTS,"438700,0627","4477319,589",-3.7228400707244873,40.444271087646484,"(40.444271, -3.7228401)"
83068,4891503436,9.065395064415398,40.444162,-3.7228073,"(40.444161999999999, -3.7228072999999999)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-14B,"438711,6128","4477305,551",-3.7227025032043457,40.44414520263672,"(40.444145, -3.7227025)"
3296,4891503436,36.20440113724748,40.444162,-3.7228073,"(40.444161999999999, -3.7228072999999999)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,7",120_LTS,"438697,1279","4477271,88",-3.722870111465454,40.44384002685547,"(40.44384, -3.7228701)"
36142,4891503448,8.332793479059232,40.445086,-3.7230761,"(40.445086000000003, -3.7230761000000001)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"AVENIDA DE GREGORIO DEL AMO,5",50_LTS,"438680,382","4477401,896",-3.7230799198150635,40.445011138916016,"(40.445011, -3.7230799)"
4209,4891503448,36.67347999431171,40.445086,-3.7230761,"(40.445086000000003, -3.7230761000000001)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,CALLE DEL DOCTOR JUAN PEDRO MORENO GONZALEZ,50_LTS,"438693,7417","4477376,255",-3.7229199409484863,40.44477844238281,"(40.444778, -3.7229199)"
74622,4891503449,5.667221339800051,40.4452088,-3.7229991,"(40.445208800000003, -3.7229991)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"AVENIDA DE GREGORIO DEL AMO,5",50_LTS,"438686,5454","4477429,597",-3.7230098247528076,40.44525909423828,"(40.445259, -3.7230098)"
50117,4891506543,41.92218947530783,40.443353,-3.7259545,"(40.443353000000002, -3.7259544999999998)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,"438437,6146","4477261,554",-3.725928783416748,40.443729400634766,"(40.443729, -3.7259288)"
85211,4891506543,43.71980919537543,40.443353,-3.7259545,"(40.443353000000002, -3.7259544999999998)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,"438414,6147","4477258,554",-3.7261998653411865,40.44369888305664,"(40.443699, -3.7261999)"
67590,4891506543,34.935915056497706,40.443353,-3.7259545,"(40.443353000000002, -3.7259544999999998)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,"438422,6146","4477252,554",-3.726104974746704,40.44364547729492,"(40.443645, -3.726105)"
77511,4891506543,14.168767935598156,40.443353,-3.7259545,"(40.443353000000002, -3.7259544999999998)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,"438425,6145","4477230,554",-3.726067304611206,40.44344711303711,"(40.443447, -3.7260673)"
39496,4891506543,27.572835035119457,40.443353,-3.7259545,"(40.443353000000002, -3.7259544999999998)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,"438432,6145","4477247,554",-3.7259864807128906,40.443599700927734,"(40.4436, -3.7259865)"
84162,4891506546,29.707409980942245,40.4433753,-3.7255596,"(40.4433753, -3.7255596)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,"438483,6139","4477196,553",-3.7253801822662354,40.443145751953125,"(40.443146, -3.7253802)"
79756,4891506547,26.840820302426682,40.4434134,-3.725531,"(40.443413399999997, -3.7255310000000001)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,"438465,6143","4477252,554",-3.725597858428955,40.44364929199219,"(40.443649, -3.7255979)"
12885,4891506547,48.00884225834056,40.4434134,-3.725531,"(40.443413399999997, -3.7255310000000001)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,"438455,6145","4477271,554",-3.725717782974243,40.44382095336914,"(40.443821, -3.7257178)"
14764,4891506547,47.452197391103965,40.4434134,-3.725531,"(40.443413399999997, -3.7255310000000001)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"PLAZA DE RAMON Y CAJAL,3",120_LTS,"438471,5451","4477273,73",-3.725529909133911,40.44384002685547,"(40.44384, -3.7255299)"
57786,4891506547,34.21614830062275,40.4434134,-3.725531,"(40.443413399999997, -3.7255310000000001)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"PLAZA DE RAMON Y CAJAL,3",120_LTS,"438494,2603","4477251,342",-3.725260019302368,40.443641662597656,"(40.443642, -3.72526)"
56030,4891506551,38.1935332817226,40.442886,-3.7250343,"(40.442886000000001, -3.7250342999999999)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,"438477,6139","4477182,553",-3.725449800491333,40.44301986694336,"(40.44302, -3.7254498)"
20215,4891506551,25.15671941603285,40.442886,-3.7250343,"(40.442886000000001, -3.7250342999999999)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"PLAZA DE RAMON Y CAJAL,4",50_LTS,"438489,4092","4477177,006",-3.7253100872039795,40.442970275878906,"(40.44297, -3.7253101)"
71271,4891506551,9.374799325848487,40.442886,-3.7250343,"(40.442886000000001, -3.7250342999999999)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,1",50_LTS,"438504,638","4477172,441",-3.725130081176758,40.442928314208984,"(40.442928, -3.7251301)"
50115,4891506551,21.76240083509888,40.442886,-3.7250343,"(40.442886000000001, -3.7250342999999999)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,,MU-11A,"438494,6137","4477155,553",-3.7252466678619385,40.44277572631836,"(40.442776, -3.7252467)"
8773,4891506552,30.070633214006047,40.4425629,-3.7246133,"(40.442562899999999, -3.7246133000000001)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,1",50_LTS,"438537,1479","4477103,349",-3.7247400283813477,40.44231033325195,"(40.44231, -3.72474)"
60305,4891506552,31.54219133774182,40.4425629,-3.7246133,"(40.442562899999999, -3.7246133000000001)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR FERNANDO CASTRO RODRIGUEZ,1",50_LTS,"438521,9645","4477113,465",-3.7249200344085693,40.44240188598633,"(40.442402, -3.72492)"
57585,4891506552,12.394212949048887,40.4425629,-3.7246133,"(40.442562899999999, -3.7246133000000001)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,1",50_LTS,"438552,5498","4477119,874",-3.724560022354126,40.44245910644531,"(40.442459, -3.72456)"
17898,4891515421,15.296330729849332,40.4426676,-3.723566,"(40.4426676, -3.7235659999999999)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,3",50_LTS,"438622,2464","4477138,174",-3.7237401008605957,40.442630767822266,"(40.442631, -3.7237401)"
75726,4891515421,9.823077189868327,40.4426676,-3.723566,"(40.4426676, -3.7235659999999999)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DEL DOCTOR SEVERO OCHOA,5",50_LTS,"438634,922","4477132,52",-3.7235898971557617,40.44258117675781,"(40.442581, -3.7235899)"
46995,4891527233,28.233113671245658,40.4466503,-3.7246069,"(40.446650300000002, -3.7246068999999999)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,CALLE DEL DOCTOR FERNANDO CASTRO RODRIGUEZ,50_LTS,"438579,1891","4477575,897",-3.724289894104004,40.446571350097656,"(40.446571, -3.7242899)"
82724,4891527237,10.180307874984523,40.4473756,-3.7247341,"(40.447375600000001, -3.7247341)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DE JOSE ANTONIO NOVAIS,4",50_LTS,"438538,4469","4477675,028",-3.7247800827026367,40.44746017456055,"(40.44746, -3.7247801)"
88220,4891527238,32.407151658330726,40.4478033,-3.7245355,"(40.447803299999997, -3.7245355)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DE JOSE ANTONIO NOVAIS,6",50_LTS,"438585,5608","4477732,366",-3.7242300510406494,40.44797897338867,"(40.447979, -3.7242301)"
55317,4891527238,5.716911723916553,40.4478033,-3.7245355,"(40.447803299999997, -3.7245355)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DE JOSE ANTONIO NOVAIS,8",50_LTS,"438554,0116","4477711,533",-3.724600076675415,40.44778823852539,"(40.447788, -3.7246001)"
793,4891527343,9.479932227713666,40.4478728,-3.7248224,"(40.447872799999999, -3.7248223999999999)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DE JOSE ANTONIO NOVAIS,8",50_LTS,"438526,0821","4477718,423",-3.7249300479888916,40.44784927368164,"(40.447849, -3.72493)"
69112,4891527344,13.610807843373916,40.44826,-3.7248157,"(40.448259999999998, -3.7248157000000002)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DE JOSE ANTONIO NOVAIS,8",50_LTS,"438538,2183","4477750,515",-3.724790096282959,40.44813919067383,"(40.448139, -3.7247901)"
42757,4891527345,13.294531896500075,40.4483029,-3.7248937,"(40.448302900000002, -3.7248937)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"CALLE DE JOSE ANTONIO NOVAIS,8",50_LTS,"438520,6381","4477778,412",-3.7249999046325684,40.44839096069336,"(40.448391, -3.7249999)"
60999,4891527538,35.50849293490919,40.4456244,-3.7233586,"(40.4456244, -3.7233586000000001)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"AVENIDA DE GREGORIO DEL AMO,7",50_LTS,"438627,3556","4477451,174",-3.72370982170105,40.44544982910156,"(40.44545, -3.7237098)"
61000,4891527538,27.21588913389657,40.4456244,-3.7233586,"(40.4456244, -3.7233586000000001)",MONCLOA-ARAVACA,CIUDAD UNIVERSITARIA,"AVENIDA DE GREGORIO DEL AMO,5",50_LTS,"438680,2156","4477485,153",-3.7230899333953857,40.44575881958008,"(40.445759, -3.7230899)"
63476,4958679525,31.3167111775779,40.3503347,-3.7050937,"(40.350334699999998, -3.7050936999999999)",VILLAVERDE,SAN ANDRÉS,"CALLE DE ALCOCER,54",80_LTS,"440094,8861","4466864,83",-3.7054100036621094,40.350189208984375,"(40.350189, -3.70541)"
5674,4958679525,42.2535525153092,40.3503347,-3.7050937,"(40.350334699999998, -3.7050936999999999)",VILLAVERDE,SAN ANDRÉS,"CALLE DE ALCOCER,43",50_LTS_EX,"440150,8204","4466849,954",-3.7047500610351562,40.350059509277344,"(40.35006, -3.7047501)"
22839,4958679525,49.19575986184035,40.3503347,-3.7050937,"(40.350334699999998, -3.7050936999999999)",VILLAVERDE,SAN ANDRÉS,"CALLE DE SAN JENARO,2A",50_LTS,"440145,6278","4466837,785",-3.7048099040985107,40.34994888305664,"(40.349949, -3.7048099)"
17765,4958679525,49.59774830842987,40.3503347,-3.7050937,"(40.350334699999998, -3.7050936999999999)",VILLAVERDE,SAN ANDRÉS,"CALLE DE ALCOCER,45B",50_LTS,"440110,7649","4466832,512",-3.7052199840545654,40.34989929199219,"(40.349899, -3.70522)"
58939,4958679525,39.74015610948747,40.3503347,-3.7050937,"(40.350334699999998, -3.7050936999999999)",VILLAVERDE,SAN ANDRÉS,"CALLE DE ALCOCER,54",50_LTS,"440131,8363","4466918,928",-3.70497989654541,40.35068130493164,"(40.350681, -3.7049799)"
16032,4958679525,48.00032069691958,40.3503347,-3.7050937,"(40.350334699999998, -3.7050936999999999)",VILLAVERDE,SAN ANDRÉS,"CALLE DE EDUARDO BARREIROS,151",50_LTS,"440163,1516","4466905,358",-3.7046101093292236,40.35055923461914,"(40.350559, -3.7046101)"
76735,4958679525,21.63029301880087,40.3503347,-3.7050937,"(40.350334699999998, -3.7050936999999999)",VILLAVERDE,SAN ANDRÉS,"CALLE DE ALCOCER,54",80_LTS,"440140,1164","4466892,221",-3.7048799991607666,40.350440979003906,"(40.350441, -3.70488)"
86071,4958679525,14.216827823348515,40.3503347,-3.7050937,"(40.350334699999998, -3.7050936999999999)",VILLAVERDE,SAN ANDRÉS,"CALLE DE ALCOCER,54",80_LTS,"440108,5622","4466875,822",-3.7052500247955322,40.35028839111328,"(40.350288, -3.70525)"
61733,4958679525,40.703524718026834,40.3503347,-3.7050937,"(40.350334699999998, -3.7050936999999999)",VILLAVERDE,SAN ANDRÉS,"CALLE DE ALCOCER,45A",50_LTS,"440088,0391","4466858,224",-3.7054901123046875,40.350128173828125,"(40.350128, -3.7054901)"
41482,4959088632,26.895020889507396,40.3686731,-3.693807,"(40.368673100000002, -3.6938070000000001)",USERA,SAN FERMÍN,"AVENIDA DE LOS ROSALES,6",50_LTS_EX,"441085,7005","4468883,953",-3.69392991065979,40.36845016479492,"(40.36845, -3.6939299)"
5011,4959088632,43.55883305248636,40.3686731,-3.693807,"(40.368673100000002, -3.6938070000000001)",USERA,ORCASUR,,MU-11A,"441136,4926","4468891,474",-3.6933324337005615,40.36852264404297,"(40.368523, -3.6933324)"
75370,4959088632,10.93263024183719,40.3686731,-3.693807,"(40.368673100000002, -3.6938070000000001)",USERA,ORCASUR,,MU-11A,"441106,4929","4468904,474",-3.6936869621276855,40.36863708496094,"(40.368637, -3.693687)"
42153,4959088632,41.827077404825324,40.3686731,-3.693807,"(40.368673100000002, -3.6938070000000001)",USERA,SAN FERMÍN,"AVENIDA DE LOS ROSALES,6",50_LTS,"441064,8849","4468936,289",-3.6941800117492676,40.368919372558594,"(40.368919, -3.69418)"
66245,4985673602,19.645820761076248,40.4767141,-3.6186299,"(40.476714100000002, -3.6186299000000002)",BARAJAS,TIMÓN,AVENIDA DE ALEJANDRO DE LA SOTA,50_LTS,"447562,1009","4480873,303",-3.6186399459838867,40.476890563964844,"(40.476891, -3.6186399)"
68454,4985673602,47.75752151425715,40.4767141,-3.6186299,"(40.476714100000002, -3.6186299000000002)",BARAJAS,TIMÓN,AVENIDA DE ALEJANDRO DE LA SOTA,120_LTS,"447603,674","4480878,562",-3.618149995803833,40.4769401550293,"(40.47694, -3.61815)"
41149,5035310703,20.797191269227493,40.4036053,-3.7082949,"(40.403605300000002, -3.7082948999999998)",ARGANZUELA,ACACIAS,"CALLE DEL GASOMETRO,12G",50_LTS,"439917,3567","4472801,736",-3.7080600261688232,40.40365982055664,"(40.40366, -3.70806)"
9872,5035310703,24.654630242093315,40.4036053,-3.7082949,"(40.403605300000002, -3.7082948999999998)",ARGANZUELA,ACACIAS,"CALLE DE SAN ISIDORO DE SEVILLA,21",50_LTS,"439873,1426","4472790,99",-3.7085800170898438,40.403560638427734,"(40.403561, -3.70858)"
7618,5035310703,8.058437221291586,40.4036053,-3.7082949,"(40.403605300000002, -3.7082948999999998)",ARGANZUELA,ACACIAS,"CALLE DEL GASOMETRO,12G",50_LTS,"439905,4324","4472796,281",-3.708199977874756,40.40361022949219,"(40.40361, -3.7082)"
20208,5035310703,44.938229717172376,40.4036053,-3.7082949,"(40.403605300000002, -3.7082948999999998)",ARGANZUELA,ACACIAS,"CALLE DEL GASOMETRO,10",50_LTS,"439910,8617","4472838,42",-3.7081398963928223,40.40399169921875,"(40.403992, -3.7081399)"
69079,5035310703,40.27346435013234,40.4036053,-3.7082949,"(40.403605300000002, -3.7082948999999998)",ARGANZUELA,ACACIAS,"CALLE DE SAN ISIDORO DE SEVILLA,21",50_LTS,"439860,5833","4472812,182",-3.7087299823760986,40.403751373291016,"(40.403751, -3.70873)"
