id_OSM,lat_OSM,lon_OSM,coord_OSM,distance
3895147634,40.3579276,-3.7014794,"(40.357927599999996, -3.7014794000000002)",20820.290256805387
3895147638,40.3579843,-3.7009667,"(40.357984299999998, -3.7009666999999999)",20828.490326467065
3895147639,40.3579844,-3.7026305,"(40.357984399999999, -3.7026305000000002)",20782.809205717276
3895147642,40.3580252,-3.701113,"(40.3580252, -3.7011129999999999)",20820.14026098433
3895147643,40.3580314,-3.7028022,"(40.358031400000002, -3.7028021999999998)",20773.192424133034
3895147645,40.35806,-3.7009345,"(40.358060000000002, -3.7009344999999998)",20821.425858915965
3895147648,40.3580978,-3.7010808,"(40.358097800000003, -3.7010808000000002)",20813.399067732644
3895147650,40.3581122,-3.7025714,"(40.358112200000001, -3.7025714000000001)",20770.955149199126
3895147651,40.3581132,-3.7011734,"(40.358113199999998, -3.7011734000000001)",20809.217516098935
3895147654,40.3581572,-3.7027258,"(40.358157200000001, -3.7027258000000001)",20762.01395657291
3895147655,40.3581604,-3.7013722,"(40.358160400000003, -3.7013721999999998)",20798.761094270838
3895147660,40.3582401,-3.7025137,"(40.358240100000003, -3.7025136999999999)",20759.056554808998
3895147663,40.3582769,-3.7026493,"(40.3582769, -3.7026493)",20751.486149196182
3895147665,40.358297,-3.7010077,"(40.358297, -3.7010076999999999)",20794.486244921678
3895147668,40.3583447,-3.7010684,"(40.358344700000004, -3.7010684)",20787.789512118175
3895147670,40.3583669,-3.7024533,"(40.3583669, -3.7024533000000002)",20747.351573068732
3895147672,40.3583811,-3.7009694,"(40.358381100000003, -3.7009694)",20786.71040910118
3895147674,40.3584027,-3.7012697,"(40.358402699999999, -3.7012697000000001)",20776.117032492213
3895147678,40.358465,-3.7009305,"(40.358465000000002, -3.7009305000000001)",20778.974063896396
3895147682,40.3584998,-3.7023996,"(40.358499799999997, -3.7023996000000001)",20734.825457479386
3895147686,40.3585949,-3.7009565,"(40.3585949, -3.7009565000000002)",20764.60193930411
3895147690,40.358642,-3.7011605,"(40.358642000000003, -3.7011604999999999)",20753.988010239587
3902981398,40.3556771,-3.7019004,"(40.355677100000001, -3.7019004)",21045.741787099774
3902981413,40.3557545,-3.7019922,"(40.355754500000003, -3.7019921999999998)",21035.097341545817
3902981420,40.3557882,-3.7021237,"(40.355788199999999, -3.7021237)",21027.985937103578
3902981432,40.3558312,-3.7019573,"(40.355831199999997, -3.7019573000000001)",21027.959587534282
3902981441,40.3558618,-3.7020888,"(40.3558618, -3.7020887999999998)",21021.17247176489
3902981572,40.3559778,-3.7021307,"(40.355977799999998, -3.7021307000000001)",21007.8117317667
3902981582,40.3560265,-3.7023325,"(40.356026499999999, -3.7023324999999998)",20997.220417939698
3902981587,40.3560474,-3.7020174,"(40.356047400000001, -3.7020173999999999)",21003.546457002114
3902981609,40.3561416,-3.7019887,"(40.356141600000001, -3.7019886999999998)",20994.398665060708
3902981621,40.3562232,-3.701945,"(40.356223200000002, -3.7019449999999998)",20986.987361583222
3902981630,40.3562682,-3.7020019,"(40.356268200000002, -3.7020019)",20980.700801043888
3902981642,40.3563237,-3.7022034,"(40.356323699999997, -3.7022034000000001)",20969.386762110957
3902981648,40.3563817,-3.7016948,"(40.3563817, -3.7016947999999998)",20977.09980410653
3902981654,40.3564185,-3.7018365,"(40.356418499999997, -3.7018365000000002)",20969.36364941968
3902981759,40.3564587,-3.7016632,"(40.356458699999997, -3.7016632)",20969.85259490889
3902981765,40.356492,-3.7017928,"(40.356492000000003, -3.7017928000000002)",20962.812204661208
3902981769,40.3565096,-3.7018919,"(40.356509600000003, -3.7018919000000001)",20958.259687378693
3902981773,40.3565565,-3.7020962,"(40.356556500000003, -3.7020962000000002)",20947.76391192726
3902981792,40.356693,-3.701725,"(40.356693, -3.7017250000000002)",20943.493453245293
3902981798,40.3567411,-3.7017869,"(40.356741100000001, -3.7017869000000001)",20936.739184459286
3902981808,40.3567837,-3.7016843,"(40.356783700000001, -3.7016843000000001)",20935.054544664563
3902981812,40.3567988,-3.7019937,"(40.3567988, -3.7019937000000001)",20925.026059966698
3902981824,40.3568733,-3.7016526,"(40.356873299999997, -3.7016526000000001)",20926.487381204584
3902981848,40.3569913,-3.701675,"(40.356991299999997, -3.7016749999999998)",20913.452019899876
3902981854,40.357018,-3.701416,"(40.357017999999997, -3.701416)",20917.73627615346
3902982058,40.3570381,-3.7018845,"(40.357038099999997, -3.7018844999999998)",20902.800566017882
3902982065,40.3570617,-3.7015516,"(40.357061700000003, -3.7015516000000002)",20909.419368122268
3902982071,40.3571007,-3.7013768,"(40.357100699999997, -3.7013767999999998)",20910.109340743624
3902982075,40.3571131,-3.7012432,"(40.357113099999999, -3.7012432)",20912.475779748984
3902982078,40.3571294,-3.7015155,"(40.357129399999998, -3.7015155000000002)",20903.28338796264
3902982108,40.3573713,-3.7022055,"(40.357371299999997, -3.7022054999999998)",20858.957553876957
3902982117,40.3574488,-3.7024927,"(40.3574488, -3.7024927000000001)",20842.981374095834
3902982128,40.3575257,-3.7021279,"(40.357525699999997, -3.7021278999999998)",20844.812435047206
3902982138,40.357601,-3.7024105,"(40.357601000000003, -3.7024105)",20829.181764748388
3904779540,40.3525373,-3.7042361,"(40.352537300000002, -3.7042361000000001)",21315.42627350267
3904780258,40.3526414,-3.7046244,"(40.352641400000003, -3.7046244000000002)",21294.33635515228
3906334143,40.3527378,-3.7051645,"(40.3527378, -3.7051645)",21270.191002756277
3906334146,40.3527809,-3.704561,"(40.352780899999999, -3.704561)",21281.203162365415
3906334148,40.3528386,-3.704988,"(40.352838599999998, -3.7049880000000002)",21264.054522064835
3906334149,40.3528744,-3.7051645,"(40.352874399999997, -3.7051645)",21255.714245921616
3906334150,40.3530376,-3.7048998,"(40.3530376, -3.7048998000000002)",21245.248264694426
3906334151,40.3530854,-3.7051029,"(40.353085399999998, -3.7051029)",21234.942174454045
3906334152,40.3531172,-3.7047261,"(40.3531172, -3.7047260999999998)",21241.310576897253
3906334155,40.353149,-3.7048533,"(40.353149000000002, -3.7048532999999999)",21234.65013421035
3906338659,40.3532554,-3.7046666,"(40.353255400000002, -3.7046665999999999)",21228.217578365824
3906338661,40.3533276,-3.7049254,"(40.3533276, -3.7049254)",21213.867732894963
3906338662,40.3534274,-3.7048637,"(40.353427400000001, -3.7048637000000002)",21204.894527922435
3906338666,40.353533,-3.7050127,"(40.353532999999999, -3.7050127000000002)",21189.853492952716
3906338667,40.3535377,-3.7047162,"(40.353537699999997, -3.7047162)",21197.03883376859
3906338668,40.3536124,-3.7048196,"(40.353612400000003, -3.7048196)",21186.446158800278
3906338669,40.3536338,-3.7044921,"(40.353633799999997, -3.7044921)",21192.691562025586
3906338670,40.3536553,-3.7048048,"(40.3536553, -3.7048047999999998)",21182.287448937193
3906338671,40.3536829,-3.7046545,"(40.353682900000003, -3.7046545000000002)",21183.2687244649
3906338672,40.3537259,-3.7047552,"(40.353725900000001, -3.7047552000000001)",21176.09973622719
3906338673,40.3537617,-3.7047122,"(40.3537617, -3.7047121999999999)",21173.42660930552
3906338674,40.3537627,-3.7048665,"(40.353762699999997, -3.7048665000000001)",21169.314343616024
3906338677,40.3538261,-3.7044049,"(40.353826099999999, -3.7044049000000001)",21174.61205371663
3906338682,40.35391,-3.7026844,"(40.353909999999999, -3.7026843999999999)",21211.09425671451
3906338686,40.3539478,-3.704574,"(40.3539478, -3.704574)",21157.32319235747
3906338687,40.3539509,-3.7046867,"(40.353950900000001, -3.7046866999999999)",21154.060587429452
3906338689,40.3539775,-3.7048263,"(40.353977499999999, -3.7048263000000001)",21147.6148484736
3906338694,40.3540347,-3.7046934,"(40.3540347, -3.7046934)",21145.015692223384
3906338698,40.3540705,-3.70468,"(40.354070499999999, -3.7046800000000002)",21141.575126026757
3906338699,40.3540716,-3.7026173,"(40.354071599999997, -3.7026173)",21195.81960096458
3906338700,40.3540726,-3.7044438,"(40.354072600000002, -3.7044438)",21147.511748878038
3906338701,40.3540757,-3.7042881,"(40.354075700000003, -3.7042880999999999)",21151.253003315425
3906338704,40.3540941,-3.7047659,"(40.354094099999998, -3.7047658999999999)",21136.841295962637
3906338713,40.3541339,-3.7046304,"(40.354133900000001, -3.7046304000000001)",21136.156771311184
3906338718,40.3541677,-3.703648,"(40.354167699999998, -3.7036479999999998)",21158.33494314923
3906338727,40.3542117,-3.7045471,"(40.3542117, -3.7045471000000001)",21130.095609759006
3906338729,40.354227,-3.7026817,"(40.354227000000002, -3.7026816999999999)",21177.69541578806
3906338732,40.3542342,-3.7046424,"(40.3542342, -3.7046424)",21125.228622597944
3906338734,40.3542383,-3.7039312,"(40.354238299999999, -3.7039312)",21143.414556793312
3906338739,40.3542608,-3.7045512,"(40.354260799999999, -3.7045512)",21124.79275218137
3906338740,40.3542628,-3.7028226,"(40.354262800000001, -3.7028226000000002)",21170.160349417118
3906338748,40.354318,-3.704519,"(40.354317999999999, -3.7045189999999999)",21119.58081075149
3906338749,40.3543242,-3.7035621,"(40.354324200000001, -3.7035621000000001)",21144.060231206295
3906338857,40.3543794,-3.7028629,"(40.354379399999999, -3.7028629)",21156.774916544022
3906338860,40.3543886,-3.7044881,"(40.3543886, -3.7044880999999998)",21112.918075949205
3906338863,40.3543998,-3.7038654,"(40.354399800000003, -3.7038654000000002)",21128.070077129018
3906338871,40.3544346,-3.7030548,"(40.354434599999998, -3.7030547999999999)",21145.839285127866
3906338873,40.3544607,-3.7027488,"(40.354460699999997, -3.7027488000000002)",21151.232751295356
3906338882,40.3545481,-3.7044143,"(40.354548100000002, -3.7044142999999998)",21097.974259869836
3906338889,40.3546535,-3.7041982,"(40.354653499999998, -3.7041982)",21092.492801207245
3906338890,40.3547476,-3.7039822,"(40.354747600000003, -3.7039822)",21088.224269332986
3906338891,40.3548549,-3.7041781,"(40.354854899999999, -3.7041781)",21071.723862914747
3907363939,40.4239044,-3.6748242,"(40.423904399999998, -3.6748242000000002)",15295.996033530399
3907363942,40.4239106,-3.6746606,"(40.423910599999999, -3.6746606000000002)",15303.610812170165
3907363952,40.4239513,-3.6750134,"(40.423951299999999, -3.6750134000000001)",15282.340430776367
3907364057,40.423961,-3.6753392,"(40.423960999999998, -3.6753391999999998)",15265.233388799215
3907364065,40.4239851,-3.6754499,"(40.423985100000003, -3.6754498999999998)",15257.555376561866
3907364067,40.4239919,-3.674676,"(40.423991899999997, -3.6746759999999998)",15295.542072118738
3912611732,40.3569609,-3.7006496,"(40.356960899999997, -3.7006496000000002)",20944.854762370112
3912611746,40.3571134,-3.700578,"(40.357113400000003, -3.7005780000000001)",20930.80497853976
3913157311,40.3984419,-3.7145368,"(40.398441900000002, -3.7145367999999999)",16204.496369892348
3913157322,40.3986101,-3.7148698,"(40.398610099999999, -3.7148698000000002)",16177.124521347288
3913159870,40.398727,-3.7145131,"(40.398727000000001, -3.7145131)",16175.49063206691
3913172115,40.3985797,-3.7150424,"(40.398579699999999, -3.7150424000000002)",16175.209918467664
3913172119,40.3986573,-3.7150371,"(40.398657300000004, -3.7150371)",16167.272529476044
3914657203,40.3549813,-3.7040595,"(40.354981299999999, -3.7040595000000001)",21061.481706109524
3914657204,40.3550766,-3.7038351,"(40.355076599999997, -3.7038351)",21057.33035204887
3914657205,40.3551303,-3.7040437,"(40.355130299999999, -3.7040437000000002)",21046.147346808913
3914657208,40.3552312,-3.7041602,"(40.355231199999999, -3.7041602)",21032.41009794253
3914657210,40.3552586,-3.7039329,"(40.355258599999999, -3.7039328999999999)",21035.511708244205
3914657212,40.3552695,-3.7042983,"(40.355269499999999, -3.7042983)",21024.724532889748
3914657218,40.3553276,-3.7041199,"(40.355327600000003, -3.7041198999999998)",21023.282132597607
3914657221,40.3553463,-3.7037186,"(40.355346300000001, -3.7037186000000002)",21031.915670312697
3914657224,40.3553627,-3.7042479,"(40.355362700000001, -3.7042478999999999)",21016.197838819502
3914657227,40.3553755,-3.7013857,"(40.355375500000001, -3.7013856999999999)",21091.498301153675
3914657230,40.3554044,-3.7039214,"(40.355404399999998, -3.7039214)",21020.407822888737
3914657237,40.3554811,-3.7038337,"(40.355481099999999, -3.7038337000000001)",21014.62428951962
3914657242,40.3555196,-3.7013044,"(40.355519600000001, -3.7013044000000002)",21078.535631433482
3914657243,40.3555244,-3.7019678,"(40.3555244, -3.7019677999999998)",21060.01038750225
3914658459,40.355628,-3.7035834,"(40.355628000000003, -3.7035833999999999)",21005.747259304793
3914658463,40.3556828,-3.703792,"(40.355682799999997, -3.703792)",20994.42014299458
3914658470,40.3557595,-3.7037042,"(40.355759499999998, -3.7037041999999998)",20988.64855134084
3914658472,40.3557817,-3.7029252,"(40.355781700000001, -3.7029252000000001)",21007.090039269377
3914658479,40.3558592,-3.7032124,"(40.355859199999998, -3.7032124)",20991.224387830047
3914658486,40.3559319,-3.7028561,"(40.355931900000002, -3.7028561)",20993.096037314957
3914658489,40.3559646,-3.703674,"(40.3559646, -3.7036739999999999)",20967.789384665757
3914658492,40.3560094,-3.7031433,"(40.356009399999998, -3.7031432999999998)",20977.219903460526
3914658495,40.3561382,-3.7036455,"(40.356138199999997, -3.7036454999999999)",20950.21550745969
3914658496,40.3562576,-3.7034136,"(40.356257599999999, -3.7034136000000002)",20943.795302884017
3914658497,40.3562638,-3.7036536,"(40.356263800000001, -3.7036536)",20936.737516942456
3914658498,40.3563118,-3.7035845,"(40.3563118, -3.7035844999999998)",20933.511616842734
3914658500,40.3563196,-3.7037004,"(40.356319599999999, -3.7037003999999998)",20929.598869264464
3914658501,40.3563558,-3.7032569,"(40.356355800000003, -3.7032569)",20937.622336658373
3914658503,40.3563788,-3.703418,"(40.356378800000002, -3.7034180000000001)",20930.884712707426
3914658504,40.3564007,-3.7035949,"(40.356400700000002, -3.7035949000000001)",20923.848665396898
3914658506,40.3564665,-3.7036021,"(40.356466500000003, -3.7036020999999999)",20916.70999966402
3914658508,40.3565081,-3.7035647,"(40.356508099999999, -3.7035646999999998)",20913.316879595328
3914658509,40.3565191,-3.7034007,"(40.3565191, -3.7034007)",20916.53951698794
3914658510,40.3565509,-3.7031735,"(40.356550900000002, -3.7031735000000001)",20919.27126544385
3914658512,40.3565772,-3.7035647,"(40.356577199999997, -3.7035646999999998)",20906.022707017684
3914658513,40.3566144,-3.7036366,"(40.356614399999998, -3.7036365999999998)",20900.175771281607
3914658516,40.3566956,-3.7033892,"(40.356695600000002, -3.7033892000000002)",20898.22079103771
3914658518,40.356769,-3.7032813,"(40.356769, -3.7032813)",20893.368036532247
3914658520,40.3568205,-3.7034669,"(40.356820499999998, -3.7034669)",20882.959497406468
3914658521,40.3568402,-3.7033691,"(40.356840200000001, -3.7033691000000002)",20883.500999045016
3914658522,40.3568731,-3.7033489,"(40.356873100000001, -3.7033488999999999)",20880.571255451723
3914658524,40.3569071,-3.7032209,"(40.356907100000001, -3.7032208999999998)",20880.419935654874
3914658526,40.3569279,-3.702998,"(40.356927900000002, -3.702998)",20884.221925126843
3914658527,40.3569411,-3.7032842,"(40.3569411, -3.7032842000000001)",20875.133107354508
3914658528,40.3570288,-3.7032928,"(40.357028800000002, -3.7032927999999998)",20865.650147112447
3914658529,40.357032,-3.7033676,"(40.357031999999997, -3.7033676)",20863.30442255071
3914658531,40.3571022,-3.7032583,"(40.3571022, -3.7032582999999999)",20858.834157525318
3914658534,40.3572677,-3.7029879,"(40.357267700000001, -3.7029879000000001)",20848.662502404135
3914658536,40.3573083,-3.7028282,"(40.3573083, -3.7028281999999999)",20848.69599445515
3914658538,40.3573576,-3.7029476,"(40.3573576, -3.7029475999999999)",20840.272040498352
3914658540,40.3574453,-3.703113,"(40.357445300000002, -3.7031130000000001)",20826.561194399754
3916514726,40.3537641,-3.7020906,"(40.353764099999999, -3.7020906)",21242.35467030107
3916514758,40.3539226,-3.7020235,"(40.353922599999997, -3.7020235000000001)",21227.429254572213
3916514780,40.3541505,-3.7027094,"(40.354150500000003, -3.7027093999999998)",21185.0338442763
3916514785,40.3541842,-3.7028409,"(40.354184199999999, -3.7028409)",21177.973044605074
3916514835,40.3545376,-3.7027059,"(40.3545376, -3.7027059000000002)",21144.25974264867
3916514847,40.3546192,-3.7026622,"(40.354619200000002, -3.7026621999999998)",21136.813805605994
3916514857,40.354678,-3.7027258,"(40.354678, -3.7027258000000001)",21128.90769486589
3916514866,40.3547287,-3.7029232,"(40.354728700000003, -3.7029231999999999)",21118.2868361124
3916514874,40.3547777,-3.702412,"(40.3547777, -3.7024119999999998)",21126.786845594066
3916514880,40.3548145,-3.7025537,"(40.354814500000003, -3.7025537000000002)",21119.10534368868
3916514886,40.3548547,-3.7023804,"(40.354854699999997, -3.7023804)",21119.511007659545
3916514892,40.354888,-3.70251,"(40.354888000000003, -3.7025100000000002)",21112.520695969186
3916514897,40.3549181,-3.7026186,"(40.354918099999999, -3.7026186000000001)",21106.43446237153
3916514905,40.3549659,-3.702815,"(40.354965900000003, -3.7028150000000002)",21096.135084548427
3916514924,40.355089,-3.7024422,"(40.355089, -3.7024422000000001)",21093.13355114382
3916514933,40.3551503,-3.7025142,"(40.355150299999998, -3.7025142)",21084.733271113553
3916514941,40.3551797,-3.7024015,"(40.355179700000001, -3.7024015000000001)",21084.6593064386
3916514944,40.3552045,-3.7027078,"(40.355204499999999, -3.7027078000000002)",21073.822512548224
3916514952,40.3552693,-3.7023698,"(40.355269300000003, -3.7023698)",21076.060912612877
3916515070,40.3553882,-3.7023994,"(40.3553882, -3.7023994)",21062.72374294609
3916515075,40.355414,-3.7021332,"(40.355414000000003, -3.7021332)",21067.17812751796
3916515079,40.3554453,-3.7025987,"(40.3554453, -3.7025986999999998)",21051.342578968633
3916515083,40.3554577,-3.7022688,"(40.355457700000002, -3.7022688000000001)",21058.912074706517
3916515088,40.3554967,-3.702094,"(40.355496700000003, -3.7020940000000002)",21059.51787350891
3916515092,40.3555254,-3.7022327,"(40.355525399999998, -3.7022327000000002)",21052.74708526363
3920327165,40.3524678,-3.7033353,"(40.352467799999999, -3.7033353)",21346.29909118793
3920327168,40.3525467,-3.7034236,"(40.352546699999998, -3.7034235999999998)",21335.637854926143
3920327171,40.3525804,-3.7035551,"(40.352580400000001, -3.7035551)",21328.62704058758
3920327175,40.3526232,-3.7033959,"(40.352623199999996, -3.7033958999999999)",21328.273471803383
3920327179,40.352659,-3.7035368,"(40.352659000000003, -3.7035368000000002)",21320.79204659823
3920327188,40.3528642,-3.7034725,"(40.352864199999999, -3.7034725000000002)",21300.774916324764
3920327193,40.3529411,-3.7034296,"(40.352941100000002, -3.7034296000000002)",21293.769152038436
3920327199,40.3530227,-3.7033859,"(40.353022699999997, -3.7033858999999998)",21286.289204883487
3920327209,40.3531812,-3.7031357,"(40.353181200000002, -3.7031356999999998)",21276.1247769246
3920327213,40.353218,-3.7032774,"(40.353217999999998, -3.7032774000000002)",21268.49750606785
3920327217,40.3532582,-3.7031041,"(40.353258199999999, -3.7031041)",21268.820859543255
3920327220,40.3532915,-3.7032337,"(40.353291499999997, -3.7032337000000002)",21261.880238606438
3920327232,40.3534925,-3.7031659,"(40.353492500000002, -3.7031659000000001)",21242.426072882285
3920327238,40.3535832,-3.7031252,"(40.353583200000003, -3.7031252000000001)",21233.917157207263
3920327242,40.3536728,-3.7030935,"(40.353672799999998, -3.7030935)",21225.28815383369
3920327248,40.3538175,-3.7028569,"(40.353817499999998, -3.7028569)",21216.275507417107
3920327251,40.3538612,-3.7029925,"(40.353861199999997, -3.7029925000000001)",21208.059950500512
3920327254,40.3539002,-3.7028177,"(40.353900199999998, -3.7028177000000002)",21208.582554489796
3920327357,40.3539289,-3.7029564,"(40.3539289, -3.7029564000000001)",21201.86647652601
3960252707,40.4726876,-3.6993798,"(40.4726876, -3.6993798)",9806.911979228556
3961357665,40.4727816,-3.6997581,"(40.472781599999998, -3.6997580999999999)",9776.879386421238
3961396202,40.4745581,-3.7144339,"(40.474558100000003, -3.7144339)",8790.426683696558
4102811152,40.4649785,-3.7196026,"(40.464978500000001, -3.7196026)",9378.29528991564
4119735472,40.4490959,-3.7280399,"(40.449095900000003, -3.7280399000000002)",10564.289169522845
4125449745,40.4232951,-3.7121999,"(40.423295099999997, -3.7121998999999999)",13731.836747010519
4125449788,40.4234485,-3.7123497,"(40.423448499999999, -3.7123496999999999)",13710.994350145067
4125873866,40.4539436,-3.6273662,"(40.453943600000002, -3.6273662)",15847.245578432585
4125873867,40.4539543,-3.6279495,"(40.453954299999999, -3.6279495000000002)",15805.999345276261
4125873874,40.4539977,-3.6279066,"(40.453997700000002, -3.6279066000000002)",15806.228235250785
4125873879,40.4540252,-3.6277095,"(40.454025199999997, -3.6277094999999999)",15818.19224003983
4125873883,40.4540579,-3.6269793,"(40.454057900000002, -3.6269792999999999)",15866.961085669791
4125873891,40.4540712,-3.6270959,"(40.454071200000001, -3.6270959)",15857.99749696203
4125873905,40.4541176,-3.6269685,"(40.454117599999996, -3.6269684999999998)",15863.94551407158
4125873906,40.4541196,-3.6268559,"(40.454119599999999, -3.6268558999999998)",15871.66809394235
4125873927,40.4541931,-3.6268512,"(40.454193099999998, -3.6268511999999999)",15867.361669852753
4125873928,40.4541957,-3.6267653,"(40.4541957, -3.6267653000000002)",15873.188548802973
4125873944,40.454263,-3.6262705,"(40.454262999999997, -3.6262705)",15903.487278203605
4125873954,40.4542844,-3.6267633,"(40.454284399999999, -3.6267632999999999)",15867.741707120538
4125873959,40.4542946,-3.6266876,"(40.454294599999997, -3.6266875999999999)",15872.381940361682
4125873967,40.4543094,-3.6261411,"(40.4543094, -3.6261410999999999)",15909.612167681922
4125873968,40.454311,-3.6272723,"(40.454310999999997, -3.6272723)",15830.568284940733
4125873971,40.454313,-3.6273219,"(40.454312999999999, -3.6273219000000001)",15826.984865999368
4125873972,40.4543171,-3.6273756,"(40.454317099999997, -3.6273756000000001)",15822.983484349827
4125873974,40.4543202,-3.6272119,"(40.454320199999998, -3.6272118999999998)",15834.19858726813
4125873982,40.4543314,-3.6271637,"(40.454331400000001, -3.6271637000000001)",15836.853009925526
4125873985,40.4543365,-3.6274319,"(40.454336499999997, -3.6274318999999999)",15817.835522409228
4125874090,40.4543518,-3.62711,"(40.454351799999998, -3.6271100000000001)",15839.311915314114
4125874092,40.4543538,-3.627515,"(40.4543538, -3.6275149999999998)",15810.952627403436
4125874098,40.4543763,-3.6259614,"(40.4543763, -3.6259614)",15917.97480147936
4125874109,40.454387,-3.6278369,"(40.454386999999997, -3.6278369000000001)",15786.430909724339
4125874113,40.4543936,-3.626703,"(40.454393600000003, -3.626703)",15865.079331015651
4125874117,40.4544069,-3.6263047,"(40.454406900000002, -3.6263046999999999)",15892.06151049771
4125874120,40.4544202,-3.6258393,"(40.454420200000001, -3.6258393)",15923.762135874247
4125874122,40.4544242,-3.6270269,"(40.454424199999998, -3.6270269000000002)",15840.548501671903
4125874133,40.4544651,-3.6281132,"(40.4544651, -3.6281132)",15762.253412230695
4125874145,40.4544967,-3.6283572,"(40.4544967, -3.6283571999999999)",15743.268927304818
4125874164,40.4545498,-3.6265843,"(40.454549800000002, -3.6265843000000002)",15863.556280145609
4125874165,40.4545508,-3.626473,"(40.4545508, -3.6264729999999998)",15871.271054254592
4125874167,40.4545569,-3.6270832,"(40.4545569, -3.6270832)",15828.268986842162
4125874171,40.454564,-3.6277618,"(40.454563999999998, -3.6277618)",15780.487356620197
4125874177,40.4545753,-3.6274077,"(40.454575300000002, -3.6274077)",15804.467210083132
4125874179,40.4545773,-3.6284779,"(40.454577299999997, -3.6284779)",15729.767561660901
4125874181,40.4545794,-3.6271596,"(40.4545794, -3.6271596000000002)",15821.521007458732
4125874182,40.4545845,-3.6263992,"(40.454584500000003, -3.6263991999999998)",15874.315913956487
4125874290,40.4546181,-3.6272227,"(40.454618099999998, -3.6272226999999999)",15814.68227600762
4125874291,40.4546202,-3.6273219,"(40.454620200000001, -3.6273219000000001)",15807.6268771716
4125874292,40.4546212,-3.6263134,"(40.454621199999998, -3.6263133999999999)",15878.014689530419
4125874305,40.4546528,-3.6281225,"(40.454652799999998, -3.6281224999999999)",15749.745616272467
4125874308,40.454661,-3.6262209,"(40.454661000000002, -3.6262208999999999)",15881.991555475557
4125874316,40.4546753,-3.6268726,"(40.454675299999998, -3.6268726)",15835.535506264932
4125874317,40.4546783,-3.6258735,"(40.454678299999998, -3.6258735)",15905.22053307278
4125874323,40.4546957,-3.6263268,"(40.454695700000002, -3.6263268000000002)",15872.411134371914
4125874325,40.4546998,-3.628258,"(40.4546998, -3.6282580000000002)",15737.33709217016
4125874326,40.4547013,-3.6254423,"(40.454701300000004, -3.6254423)",15933.986155538669
4125874347,40.454761,-3.6249066,"(40.454760999999998, -3.6249066000000001)",15967.831302209232
4125874348,40.4547615,-3.6288756,"(40.454761499999996, -3.6288756000000002)",15690.430758938339
4125874349,40.4547641,-3.6276223,"(40.454764099999998, -3.6276223000000001)",15777.60777909688
4125874368,40.4547916,-3.6289145,"(40.4547916, -3.6289145)",15685.818449866232
4125874370,40.4547998,-3.6276867,"(40.454799800000004, -3.6276866999999999)",15770.866983360842
4125874380,40.4548335,-3.625034,"(40.454833499999999, -3.6250339999999999)",15954.383055908535
4125874495,40.45486,-3.6276599,"(40.454859999999996, -3.6276598999999998)",15768.94971064966
4125874501,40.4548702,-3.6264971,"(40.454870200000002, -3.6264970999999999)",15849.574197847109
4125874511,40.4548926,-3.628669,"(40.454892600000001, -3.6286689999999999)",15696.527469123102
4125874536,40.4549202,-3.628203,"(40.454920199999997, -3.6282030000000001)",15727.267194685783
4125874538,40.4549222,-3.6272186,"(40.454922199999999, -3.6272186)",15795.863608771704
4125874539,40.4549238,-3.6286965,"(40.454923800000003, -3.6286965000000002)",15692.641136567168
4125874541,40.4549253,-3.6263872,"(40.454925299999999, -3.6263871999999999)",15853.81969302139
4125874551,40.4549432,-3.6245934,"(40.454943200000002, -3.6245934000000002)",15978.506636356571
4125874559,40.454959,-3.6280112,"(40.454959000000002, -3.6280112)",15738.20332216354
4125874562,40.454962,-3.6275928,"(40.454962000000002, -3.6275928)",15767.222754565986
4125874567,40.4549702,-3.6262852,"(40.454970199999998, -3.6262851999999999)",15858.155665796747
4125874570,40.4549784,-3.6275579,"(40.454978400000002, -3.6275578999999998)",15768.630140257026
4125874572,40.4549804,-3.6279026,"(40.454980399999997, -3.6279026000000001)",15744.435880422534
4125874582,40.4549967,-3.6242602,"(40.454996700000002, -3.6242602000000002)",15998.612629050946
4125874587,40.455008,-3.6261766,"(40.455007999999999, -3.6261766)",15863.402179253764
4125874690,40.455009,-3.6274748,"(40.455008999999997, -3.6274747999999999)",15772.51417202428
4125874695,40.4550182,-3.6278087,"(40.455018199999998, -3.6278087000000001)",15748.614422774961
4125874711,40.4550467,-3.6260519,"(40.455046699999997, -3.6260519000000002)",15869.725577413257
4125874722,40.4550687,-3.6240617,"(40.455068699999998, -3.6240616999999999)",16008.122762113526
4125874730,40.4550855,-3.6263509,"(40.455085500000003, -3.6263508999999998)",15846.354870835483
4125874733,40.4550896,-3.6265052,"(40.455089600000001, -3.6265052)",15835.291537865334
4125874739,40.4550967,-3.6276773,"(40.455096699999999, -3.6276773000000002)",15752.860920676
4125874744,40.4551029,-3.6266031,"(40.4551029, -3.6266031000000001)",15827.605225074309
4125874750,40.4551131,-3.6263121,"(40.455113099999998, -3.6263120999999998)",15847.350775070805
4125874756,40.4551284,-3.6270202,"(40.4551284, -3.6270202)",15796.816175357013
4125874759,40.4551345,-3.626536,"(40.4551345, -3.6265360000000002)",15830.330505531514
4125874767,40.4551416,-3.6275378,"(40.455141599999997, -3.6275377999999998)",15759.792063242185
4125874777,40.4551626,-3.6237955,"(40.455162600000001, -3.6237954999999999)",16021.065225562492
4125874993,40.4552018,-3.624344,"(40.455201799999998, -3.6243439999999998)",15980.032547443918
