DISTRITO,BARRIO,MODELO,X_ETRS89,Y_ETRS89,LONGITUD,LATITUD,id_OSM,lat_OSM,lon_OSM,coord_OSM,name_OSM,score_OSM,coord
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447927.9183,4474822.377,-3.613828182220459,40.422401428222656,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,38.12280360736866,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447884.5378,4474824.406,-3.614339828491211,40.42241668701172,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,22.707711309827907,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447885.6204,4474825.349,-3.6143271923065186,40.422428131103516,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,21.068043689557584,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447878.5378,4474826.407,-3.614410638809204,40.42243576049805,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,24.756815193731324,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447936.285,4474827.102,-3.613729953765869,40.422447204589844,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,43.124386138462725,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447878.6924,4474827.488,-3.6144089698791504,40.422447204589844,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,23.776382062386094,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447872.5378,4474828.407,-3.6144816875457764,40.422454833984375,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,28.142770534043002,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447892.769,4474830.41,-3.614243268966675,40.4224739074707,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,13.58320595479708,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447871.1966,4474830.655,-3.614497661590576,40.4224739074707,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,28.24158723656742,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447937.7296,4474831.32,-3.613713502883911,40.4224853515625,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,43.063194406803866,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447867.3158,4474834.284,-3.6145436763763428,40.42250442504883,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,30.49497607491601,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447933.6546,4474836.144,-3.6137619018554688,40.42252731323242,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,37.98662814095584,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447895.3505,4474836.729,-3.614213466644287,40.42253112792969,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,6.835110875686074,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447867.5379,4474841.407,-3.614541530609131,40.422569274902344,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,28.826790484146724,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447870.9244,4474842.245,-3.614501714706421,40.422576904296875,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,25.39991918650495,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447899.8699,4474848.264,-3.6141610145568848,40.42263412475586,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,5.850885685355492,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447873.5349,4474848.606,-3.614471673965454,40.42263412475586,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,23.277093263480563,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447870.538,4474850.407,-3.614506959915161,40.42265319824219,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,26.67169184176012,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447896.4197,4474852.981,-3.6142020225524902,40.42267608642578,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,9.352672869530355,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447875.7725,4474854.113,-3.614445686340332,40.42268371582031,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,22.987636497853707,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447890.6331,4474855.319,-3.6142704486846924,40.422698974609375,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,13.220140851142625,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447884.148,4474858.236,-3.614347219467163,40.42272186279297,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,18.94737386451759,"(40.422592000000002, -3.6142023999999999)"
SAN BLAS-CANILLEJAS,ARCOS,MU-16,447874.5381,4474858.407,-3.6144604682922363,40.422725677490234,node/2654505810,40.422592,-3.6142024,"(40.422592000000002, -3.6142023999999999)",,26.43052147710111,"(40.422592000000002, -3.6142023999999999)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439563.5891,4474935.447,-3.7124314308166504,40.422855377197266,node/4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,48.94947169654267,"(40.423271300000003, -3.7122424999999999)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439563.5891,4474942.447,-3.7124321460723877,40.42292022705078,node/4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,42.221438756594395,"(40.423271300000003, -3.7122424999999999)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439599.5889,4474959.447,-3.7120094299316406,40.423072814941406,node/4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,29.611672245441348,"(40.423271300000003, -3.7122424999999999)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439592.589,4474965.447,-3.712092399597168,40.42313003540039,node/4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,20.209176491716498,"(40.423271300000003, -3.7122424999999999)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439614.5889,4474972.447,-3.7118337154388428,40.42319107055664,node/4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,35.745139273786585,"(40.423271300000003, -3.7122424999999999)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439589.5891,4474978.447,-3.7121291160583496,40.42324447631836,node/4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,10.053541180992925,"(40.423271300000003, -3.7122424999999999)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439626.5888,4474980.446,-3.711693048477173,40.42326736450195,node/4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,46.5261912838183,"(40.423271300000003, -3.7122424999999999)"
MONCLOA-ARAVACA,ARGUELLES,BA-72,439580.5891,4474984.447,-3.712235689163208,40.42329788208008,node/4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,3.012343700690015,"(40.423271300000003, -3.7122424999999999)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439599.589,4474985.447,-3.7120118141174316,40.423309326171875,node/4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,19.98570220307254,"(40.423271300000003, -3.7122424999999999)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439632.5888,4474990.446,-3.711623191833496,40.42335510253906,node/4125449745,40.4232951,-3.7121999,"(40.423295099999997, -3.7121998999999999)",,49.28596156321547,"(40.423295099999997, -3.7121998999999999)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439610.589,4474993.447,-3.711883068084717,40.42338180541992,node/4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,32.8226407040647,"(40.423271300000003, -3.7122424999999999)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439524.5895,4474997.447,-3.7128970623016357,40.42341232299805,node/4125449774,40.4234229,-3.7123905,"(40.423422899999998, -3.7123905000000001)",,42.90857595894886,"(40.423422899999998, -3.7123905000000001)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439623.5889,4474999.446,-3.7117302417755127,40.42343521118164,node/4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,47.05049710276697,"(40.423271300000003, -3.7122424999999999)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439565.5893,4475010.447,-3.7124149799346924,40.42353057861328,node/4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,32.32577277583273,"(40.423271300000003, -3.7122424999999999)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439578.5893,4475020.447,-3.7122626304626465,40.423622131347656,node/4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,39.05886709619983,"(40.423271300000003, -3.7122424999999999)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439551.5894,4475021.447,-3.712581157684326,40.42362976074219,node/4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,49.11122043982383,"(40.423271300000003, -3.7122424999999999)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439586.5892,4475026.447,-3.7121689319610596,40.423675537109375,node/4125449736,40.4232713,-3.7122425,"(40.423271300000003, -3.7122424999999999)",,45.39124793135608,"(40.423271300000003, -3.7122424999999999)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439552.5895,4475031.447,-3.7125701904296875,40.42372131347656,node/4125449774,40.4234229,-3.7123905,"(40.423422899999998, -3.7123905000000001)",,36.51254698376446,"(40.423422899999998, -3.7123905000000001)"
SALAMANCA,GOYA,BA-3,442657.5801,4475010.505,-3.6759684085845947,40.42375183105469,node/3907364079,40.4240427,-3.6755271,"(40.424042700000001, -3.6755271)",,49.42625963434343,"(40.424042700000001, -3.6755271)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439594.5892,4475036.447,-3.712075710296631,40.42376708984375,node/4125449754,40.4233427,-3.7121148,"(40.423342699999999, -3.7121148000000002)",,47.319193186051415,"(40.423342699999999, -3.7121148000000002)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439564.5894,4475039.447,-3.7124295234680176,40.42379379272461,node/4125449774,40.4234229,-3.7123905,"(40.423422899999998, -3.7123905000000001)",,41.38512768073939,"(40.423422899999998, -3.7123905000000001)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439572.5894,4475046.447,-3.7123358249664307,40.42385482788086,node/4125449774,40.4234229,-3.7123905,"(40.423422899999998, -3.7123905000000001)",,48.264265757827005,"(40.423422899999998, -3.7123905000000001)"
MONCLOA-ARAVACA,ARGUELLES,MU-15E,439592.5893,4475047.447,-3.7121002674102783,40.423866271972656,node/4125449782,40.4234378,-3.7119444,"(40.423437800000002, -3.7119444000000001)",,49.45102101965109,"(40.423437800000002, -3.7119444000000001)"
SALAMANCA,GOYA,BA-16,442750.5796,4475036.504,-3.6748745441436768,40.42399215698242,node/3907363939,40.4239044,-3.6748242,"(40.423904399999998, -3.6748242000000002)",,10.651109258673667,"(40.423904399999998, -3.6748242000000002)"
SALAMANCA,GOYA,BA-16,442709.5799,4475039.504,-3.6753580570220947,40.424015045166016,node/3907363939,40.4239044,-3.6748242,"(40.423904399999998, -3.6748242000000002)",,46.84853188001395,"(40.423904399999998, -3.6748242000000002)"
SALAMANCA,GOYA,BA-16,442698.5799,4475040.504,-3.675487756729126,40.42402267456055,node/3907363952,40.4239513,-3.6750134,"(40.423951299999999, -3.6750134000000001)",,40.94218080500689,"(40.423951299999999, -3.6750134000000001)"
SALAMANCA,GOYA,BA-16,442691.58,4475044.505,-3.6755707263946533,40.4240608215332,node/3907363952,40.4239513,-3.6750134,"(40.423951299999999, -3.6750134000000001)",,48.73733590866771,"(40.423951299999999, -3.6750134000000001)"
SALAMANCA,RECOLETOS,MU-15F,441552.5866,4475083.519,-3.689000129699707,40.42433166503906,node/2827800562,40.4245939,-3.6893069,"(40.424593899999998, -3.6893069000000001)",,39.05682171585039,"(40.424593899999998, -3.6893069000000001)"
SALAMANCA,RECOLETOS,MU-15F,441556.5866,4475099.519,-3.6889545917510986,40.424476623535156,node/2827800562,40.4245939,-3.6893069,"(40.424593899999998, -3.6893069000000001)",,32.55799088239038,"(40.424593899999998, -3.6893069000000001)"
SALAMANCA,RECOLETOS,MU-15F,441502.5869,4475101.519,-3.6895911693573,40.42449188232422,node/2827800562,40.4245939,-3.6893069,"(40.424593899999998, -3.6893069000000001)",,26.610261000948277,"(40.424593899999998, -3.6893069000000001)"
SALAMANCA,RECOLETOS,MU-15F,441507.587,4475131.519,-3.689534902572632,40.42476272583008,node/2827800562,40.4245939,-3.6893069,"(40.424593899999998, -3.6893069000000001)",,26.93154203822076,"(40.424593899999998, -3.6893069000000001)"
SALAMANCA,RECOLETOS,BA-107,442220.5827,4475145.511,-3.6811318397521973,40.4249382019043,node/4579350795,40.4249717,-3.6813549,"(40.4249717, -3.6813549000000001)",,19.250877523481318,"(40.4249717, -3.6813549000000001)"
SALAMANCA,RECOLETOS,BA-107,442236.5826,4475145.511,-3.680943250656128,40.4249382019043,node/4579350795,40.4249717,-3.6813549,"(40.4249717, -3.6813549000000001)",,35.0536033446694,"(40.4249717, -3.6813549000000001)"
SALAMANCA,RECOLETOS,MU-15F,441565.5867,4475152.519,-3.6888532638549805,40.42495346069336,node/2827800582,40.424801,-3.6893053,"(40.424801000000002, -3.6893053)",,41.86302861796576,"(40.424801000000002, -3.6893053)"
SALAMANCA,RECOLETOS,BA-107,442167.583,4475150.512,-3.6817569732666016,40.42498016357422,node/4579350795,40.4249717,-3.6813549,"(40.4249717, -3.6813549000000001)",,34.05720836994671,"(40.4249717, -3.6813549000000001)"
SALAMANCA,RECOLETOS,MU-15F,441493.5872,4475163.519,-3.6897029876708984,40.425048828125,node/2827800568,40.424647,-3.6895153,"(40.424647, -3.6895153000000001)",,47.435113694756275,"(40.424647, -3.6895153000000001)"
SALAMANCA,RECOLETOS,MU-15F,441496.5872,4475172.519,-3.6896684169769287,40.42512893676758,node/2827800577,40.4247419,-3.6895119,"(40.424741900000001, -3.6895118999999998)",,45.042385487346124,"(40.424741900000001, -3.6895118999999998)"
SALAMANCA,RECOLETOS,MU-15F,441551.5868,4475172.519,-3.6890201568603516,40.425132751464844,node/2827800582,40.424801,-3.6893053,"(40.424801000000002, -3.6893053)",,44.09627444631071,"(40.424801000000002, -3.6893053)"
SALAMANCA,RECOLETOS,BA-107,442230.5827,4475168.511,-3.681015968322754,40.42514419555664,node/4579350795,40.4249717,-3.6813549,"(40.4249717, -3.6813549000000001)",,34.52058945186785,"(40.4249717, -3.6813549000000001)"
SALAMANCA,RECOLETOS,MU-15F,441582.5866,4475174.518,-3.688654899597168,40.42515182495117,node/2827800590,40.4248608,-3.689096,"(40.424860799999998, -3.6890960000000002)",,49.42383172542664,"(40.424860799999998, -3.6890960000000002)"
SALAMANCA,RECOLETOS,MU-15F,441525.587,4475177.519,-3.6893270015716553,40.42517852783203,node/2827800582,40.424801,-3.6893053,"(40.424801000000002, -3.6893053)",,42.03119202470665,"(40.424801000000002, -3.6893053)"
SALAMANCA,RECOLETOS,MU-15F,441572.5867,4475179.518,-3.6887731552124023,40.42519760131836,node/2827800590,40.4248608,-3.689096,"(40.424860799999998, -3.6890960000000002)",,46.374368455279786,"(40.424860799999998, -3.6890960000000002)"
SALAMANCA,RECOLETOS,BA-107,442170.5066,4475175.388,-3.681724786758423,40.425201416015625,node/4579350795,40.4249717,-3.6813549,"(40.4249717, -3.6813549000000001)",,40.41901310775059,"(40.4249717, -3.6813549000000001)"
SALAMANCA,RECOLETOS,MU-15F,441551.5868,4475180.519,-3.689020872116089,40.42520523071289,node/2827800590,40.4248608,-3.689096,"(40.424860799999998, -3.6890960000000002)",,38.83427417876625,"(40.424860799999998, -3.6890960000000002)"
SALAMANCA,RECOLETOS,MU-15F,441500.5872,4475181.519,-3.689622163772583,40.42521286010742,node/2827800587,40.424847,-3.6895622,"(40.424847, -3.6895622000000001)",,41.00876484775648,"(40.424847, -3.6895622000000001)"
SALAMANCA,RECOLETOS,MU-15F,441534.5869,4475182.519,-3.6892213821411133,40.42522430419922,node/2827800582,40.424801,-3.6893053,"(40.424801000000002, -3.6893053)",,47.61568213443746,"(40.424801000000002, -3.6893053)"
CENTRO,UNIVERSIDAD,BA-1,440298.5851,4475202.441,-3.7037928104400635,40.425315856933594,node/3105315576,40.425295,-3.7040144,"(40.425294999999998, -3.7040144000000002)",,18.905128556336333,"(40.425294999999998, -3.7040144000000002)"
CENTRO,UNIVERSIDAD,BA-1,440278.5852,4475204.441,-3.704028844833374,40.425331115722656,node/3105315576,40.425295,-3.7040144,"(40.425294999999998, -3.7040144000000002)",,4.199083390581733,"(40.425294999999998, -3.7040144000000002)"
CENTRO,UNIVERSIDAD,BA-1,440268.5853,4475204.441,-3.70414662361145,40.425331115722656,node/3105315576,40.425295,-3.7040144,"(40.425294999999998, -3.7040144000000002)",,11.894383089301327,"(40.425294999999998, -3.7040144000000002)"
CENTRO,UNIVERSIDAD,BA-1,440297.5851,4475205.441,-3.7038049697875977,40.42534255981445,node/3105315576,40.425295,-3.7040144,"(40.425294999999998, -3.7040144000000002)",,18.50491514142231,"(40.425294999999998, -3.7040144000000002)"
CENTRO,UNIVERSIDAD,BA-1,440280.5852,4475211.441,-3.7040059566497803,40.425392150878906,node/3105315576,40.425295,-3.7040144,"(40.425294999999998, -3.7040144000000002)",,10.829351844460469,"(40.425294999999998, -3.7040144000000002)"
CENTRO,UNIVERSIDAD,BA-1,440278.5853,4475214.441,-3.7040297985076904,40.42542266845703,node/3105315576,40.425295,-3.7040144,"(40.425294999999998, -3.7040144000000002)",,14.259814700783377,"(40.425294999999998, -3.7040144000000002)"
CHAMBERÍ,TRAFALGAR,BA-103,440642.5844,4475772.438,-3.699791193008423,40.43047332763672,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,3.655028966493922,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440641.5844,4475773.438,-3.699803113937378,40.43048095703125,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,4.470034123843142,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440660.5843,4475773.438,-3.6995790004730225,40.430484771728516,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,14.52004864623723,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440658.5843,4475774.438,-3.6996028423309326,40.43049240112305,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,12.533820205987867,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440662.5843,4475774.438,-3.6995556354522705,40.43049240112305,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,16.522732709717907,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440649.5844,4475775.438,-3.699708938598633,40.43050003051758,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,3.929770284195772,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440641.5844,4475775.438,-3.699803352355957,40.43050003051758,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,4.804628080990243,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440662.5843,4475776.438,-3.6995558738708496,40.430511474609375,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,16.752873147962404,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440651.5843,4475776.438,-3.699685573577881,40.430511474609375,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,6.273150132398835,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440653.5843,4475777.438,-3.69966197013855,40.430519104003906,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,8.435985487338904,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440648.5844,4475777.438,-3.699721097946167,40.430519104003906,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,4.602418057669049,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440675.1142,4475777.638,-3.6994082927703857,40.43052291870117,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,29.289540608701852,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440649.5844,4475779.438,-3.699709415435791,40.430538177490234,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,6.928960358861506,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440675.5942,4475780.798,-3.6994028091430664,40.43054962158203,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,30.320477707032822,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440641.5844,4475782.438,-3.6998040676116943,40.430564880371094,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,10.04479636160039,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440641.5844,4475783.438,-3.6998040676116943,40.430572509765625,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,10.808758113761284,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440654.5844,4475784.438,-3.699651002883911,40.43058395385742,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,13.921914068348503,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440651.5844,4475785.438,-3.699686288833618,40.43059158325195,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,13.112752175192817,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440655.5843,4475786.438,-3.699639320373535,40.430599212646484,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,15.873434218212065,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440652.5844,4475787.438,-3.6996748447418213,40.43061065673828,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,15.445009794480258,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440653.5844,4475788.438,-3.6996631622314453,40.43061828613281,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,16.63641000024731,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440658.5843,4475789.438,-3.6996042728424072,40.430625915527344,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,20.034380945242923,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440673.5842,4475789.438,-3.699427366256714,40.43062973022461,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,31.78225062737123,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440660.5843,4475790.438,-3.699580669403076,40.43063735961914,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,22.283856550379152,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440657.5843,4475790.438,-3.6996161937713623,40.43063735961914,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,20.472524520754245,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440659.5843,4475791.438,-3.6995925903320312,40.43064498901367,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,22.319901697066523,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440666.5843,4475792.438,-3.699510097503662,40.43065643310547,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,27.94327625739528,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440665.5843,4475794.438,-3.6995222568511963,40.43067169189453,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,28.422659556451013,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440666.5843,4475795.438,-3.6995105743408203,40.43068313598633,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,30.02888535435819,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440676.5842,4475795.438,-3.699392557144165,40.43068313598633,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,37.516735082654144,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,BA-103,440674.5842,4475796.438,-3.699416160583496,40.43069076538086,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,36.4503983833712,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,MU-17,440628.5846,4475821.438,-3.699960947036743,40.43091583251953,node/1591330113,40.4305556,-3.6996652,"(40.430555599999998, -3.6996652000000001)",,47.247783554961586,"(40.430555599999998, -3.6996652000000001)"
CHAMBERÍ,TRAFALGAR,MU-17,440634.6546,4475822.138,-3.6998894214630127,40.4309196472168,node/1591330093,40.4304843,-3.6997505,"(40.430484300000003, -3.6997504999999999)",,49.83002819420771,"(40.430484300000003, -3.6997504999999999)"
CHAMBERÍ,TRAFALGAR,MU-17,440642.6546,4475831.138,-3.699795961380005,40.43100357055664,node/1591330115,40.4305581,-3.6997622,"(40.430558099999999, -3.6997621999999999)",,49.630402276191624,"(40.430558099999999, -3.6997621999999999)"
CHAMBERÍ,TRAFALGAR,MU-17,440538.3257,4475987.96,-3.701040506362915,40.43240737915039,node/1596698109,40.4325672,-3.70142,"(40.432567200000001, -3.7014200000000002)",,36.71856108382308,"(40.432567200000001, -3.7014200000000002)"
