CODIGO,ZONA VERDE / VIA PUBLICA,DISTRITO,DIRECCION,COMPLEMENTO DE DIRECCI”N,X_ETRS89,Y_ETRS89,SISTEMA DE COORDENADAS,ESTADO,OBSERVACIONES,FECHA DATOS,LONGITUD,LATITUD,id_OSM,lat_OSM,lon_OSM,coord_OSM,name_OSM,score_OSM,coord
FB_000059,ZV,MONCLOA-ARAVACA,CASA DE CAMPO ZONA FORESTAL,FUENTE DE LA CASILLA MUNICIPAL (JUNTO A CARRETERA),437199.1669,4476288.777,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7404348850250244,40.434871673583984,node/4332355415,40.4348985,-3.7404632,"(40.434898500000003, -3.7404632000000002)",,3.8274358621042377,"(40.434898500000003, -3.7404632000000002)"
FUE_04-15_0000000058,ZV,CIUDAD LINEAL,PZA. VIRGEN DE LA ROCA,"VIRGEN DE LA ROCA, 20",444227.5389,4476292.391,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6575748920440674,40.43540573120117,node/3417769817,40.4354484,-3.6576251,"(40.435448399999999, -3.6576251000000002)",,6.371065128872701,"(40.435448399999999, -3.6576251000000002)"
FUE_04-15_0000000002,ZV,CIUDAD LINEAL,PARQUE EL CALERO,"VIRGEN DE NURIA, 13",444702.1685,4476395.799,ETRS89 / UTM  Zona 30N,FUERA DE SERVICIO,DEFICIENCIA ESTRUCTURAL,3-nov.-17,-3.6519882678985596,40.43636703491211,node/2979884502,40.4363932,-3.6520166,"(40.436393199999998, -3.6520166000000001)",,3.7712616042997356,"(40.436393199999998, -3.6520166000000001)"
FUE_02-04_0000000002,ZV,SALAMANCA,PARQUE BREOGAN,AVENIDA DE BRASILIA Nº 2,443963.8733,4476409.623,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.660693883895874,40.43644332885742,node/2979895754,40.43647,-3.6606808,"(40.43647, -3.6606808000000002)",,3.1665733458892533,"(40.43647, -3.6606808000000002)"
FUE_04-15_0000000110,VP,CIUDAD LINEAL,"PLAZA REVERENCIA, 2","ELFO, 143",445514.2758,4476494.09,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6424219608306885,40.43730926513672,node/3397194838,40.4373081,-3.6424776,"(40.437308100000003, -3.6424775999999999)",,4.71197728202277,"(40.437308100000003, -3.6424775999999999)"
FUE_04-15_0000000087,ZV,CIUDAD LINEAL,ARTURO SORIA,"ARTURO SORIA, 10",445844.051,4476658.861,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6385481357574463,40.438812255859375,node/3494845457,40.4388631,-3.6384911,"(40.438863099999999, -3.6384911)",,7.435990059090396,"(40.438863099999999, -3.6384911)"
FUE_04-15_0000000030,ZV,CIUDAD LINEAL,PARQUE SALVADOR MADARIAGA,"SALVADOR DE MADARIAGA, 9",444255.8357,4476740.69,ETRS89 / UTM  Zona 30N,FUERA DE SERVICIO,DEFICIENCIA ESTRUCTURAL,3-nov.-17,-3.657280683517456,40.43944549560547,node/2979903616,40.4394276,-3.657239,"(40.439427600000002, -3.6572390000000001)",,4.051335795535095,"(40.439427600000002, -3.6572390000000001)"
FUE_01-07_0000000013,ZV,CHAMBERÍ,"PO CASTELLANA, DE LA Nº:61",PASEO DE LA CASTELLANA IV,441359.9876,4476763.371,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.691425323486328,40.439449310302734,node/1464142388,40.4394497,-3.6913854,"(40.439449699999997, -3.6913854000000001)",,3.3799367911409344,"(40.439449699999997, -3.6913854000000001)"
FUE_02-05_0000000040,ZV,CHAMARTIN,PZA. DE LA C/ INDALECIO HDEZ.,,442692.1037,4476757.433,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6757190227508545,40.439491271972656,node/4076457591,40.4394663,-3.6756977,"(40.439466299999999, -3.6756977000000002)",,3.3125370347639524,"(40.439466299999999, -3.6756977000000002)"
FUE_04-15_0000000086,ZV,CIUDAD LINEAL,ARTURO SORIA,"ARTURO SORIA, 18",445769.3566,4476796.655,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6394405364990234,40.4400520324707,node/3413251898,40.4400674,-3.6394996,"(40.440067399999997, -3.6394996000000002)",,5.283977775793328,"(40.440067399999997, -3.6394996000000002)"
FUE_02-04_0000000005,ZV,SALAMANCA,PARQUE DE LAS AVENIDAS,AVENIDA BRASILIA CV AVDA DE BADAJOZ,444002.4864,4476816.504,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6602742671966553,40.44011306762695,node/2979901308,40.4401138,-3.6602325,"(40.440113799999999, -3.6602325000000002)",,3.5366385271536243,"(40.440113799999999, -3.6602325000000002)"
FUE_04-20_0000000044,ZV,SAN BLAS,PTO. VALLARTA - RIOBAMBA,"RIOBAMBA, 13",446223.3482,4476819.772,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.634089708328247,40.44028854370117,node/2497926514,40.4402612,-3.6340697,"(40.440261200000002, -3.6340697)",,3.481167948347766,"(40.440261200000002, -3.6340697)"
FUE_04-15_0000000095,ZV,CIUDAD LINEAL,Bº BATERIAS,"INDULGENCIA, 6",445040.9558,4476831.506,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.648031711578369,40.44031524658203,node/3398535455,40.4403439,-3.648006,"(40.440343900000002, -3.6480060000000001)",,3.8593253101649565,"(40.440343900000002, -3.6480060000000001)"
FB_000044,ZV,SAN BLAS,QUINTA DE LOS MOLINOS,ALMENDROS POLIDEPORTIVO,446881.84,4476942.01,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.626336097717285,40.44143295288086,node/2981348699,40.4413999,-3.6263888,"(40.4413999, -3.6263888)",,5.780891427280177,"(40.4413999, -3.6263888)"
FUE_02-04_0000000017,ZV,SALAMANCA,BERLIN - BRISTOL,C/ BERLÍN Nº 8,443859.9013,4477044.378,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.661975622177124,40.44215393066406,node/3984152815,40.4421918,-3.6619012,"(40.442191800000003, -3.6619012)",,7.578219385821064,"(40.442191800000003, -3.6619012)"
FUE_04-20_0000000075,ZV,SAN BLAS,PAR ESFINGE,"NECTAR, 32",448220.6976,4477097.078,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.610562562942505,40.44291305541992,node/4215726084,40.442978,-3.6105963,"(40.442977999999997, -3.6105963000000001)",,7.767573967189267,"(40.442977999999997, -3.6105963000000001)"
FB_000040,ZV,SAN BLAS,QUINTA DE LOS MOLINOS,PASEO CENTRAL,446749.63,4477133.23,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.627910852432251,40.443145751953125,node/2494844604,40.4431671,-3.6279566,"(40.443167099999997, -3.6279566000000001)",,4.542480359122007,"(40.443167099999997, -3.6279566000000001)"
FUE_02-05_0000000037,ZV,CHAMARTIN,PZA. DE LA PROSPERIDAD,,442797.6097,4477290.174,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.674523115158081,40.444297790527344,node/2910015460,40.4442593,-3.6744994,"(40.444259299999999, -3.6744994000000002)",,4.728431080019074,"(40.444259299999999, -3.6744994000000002)"
FUE_02-05_0000000018,ZV,CHAMARTIN,PZA. SAGRADO CORAZON DE JESUS,CALLE PECHUAN CV CALLE DEL GENERAL ZABALA,442583.8659,4477330.418,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.677046775817871,40.444644927978516,node/3569833194,40.4446816,-3.6770623,"(40.444681600000003, -3.6770622999999998)",,4.285340639723079,"(40.444681600000003, -3.6770622999999998)"
FUE_02-05_0000000027,ZV,CHAMARTIN,"PADRE CLARET, 7-9",,443569.9173,4477460.164,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6654317378997803,40.44588088989258,node/3985895003,40.4459275,-3.6654321,"(40.445927500000003, -3.6654320999999999)",,5.1843583114464,"(40.445927500000003, -3.6654320999999999)"
FUE_04-15_0000000083,ZV,CIUDAD LINEAL,ARTURO SORIA,"ARTURO SORIA, 77",445044.1756,4477457.359,ETRS89 / UTM  Zona 30N,FUERA DE SERVICIO,NO APTA CONSUMO,3-nov.-17,-3.648047685623169,40.445953369140625,node/3439157637,40.4459121,-3.6480075,"(40.445912100000001, -3.6480074999999998)",,5.71317729187882,"(40.445912100000001, -3.6480074999999998)"
FUE_04-20_0000000042,ZV,SAN BLAS,JARDINES ANTIOQUIA,"BELICE, 3",445928.1205,4477489.306,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.637627601623535,40.4463005065918,node/3788830092,40.4462745,-3.6376022,"(40.446274500000001, -3.6376021999999999)",,3.6041949248208773,"(40.446274500000001, -3.6376021999999999)"
FB_000043,ZV,SAN BLAS,QUINTA DE LOS MOLINOS,CIPRESES ,446569.84,4477512.41,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6300628185272217,40.44654846191406,node/3973699909,40.4466327,-3.6299745,"(40.446632700000002, -3.6299744999999999)",,11.98636378063842,"(40.446632700000002, -3.6299744999999999)"
FUE_04-15_0000000082,ZV,CIUDAD LINEAL,ARTURO SORIA,"ARTURO SORIA, 120",444886.0552,4477685.047,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6499319076538086,40.447994232177734,node/3457872687,40.448036,-3.6499589,"(40.448036000000002, -3.6499589000000001)",,5.177083627678639,"(40.448036000000002, -3.6499589000000001)"
FUE_04-15_0000000119,ZV,CIUDAD LINEAL,COL. PARQUE SAN JUAN BAUTISTA ,"TORRELAGUNA, 81",444261.5751,4477748.476,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.657301187515259,40.448524475097656,node/4121646838,40.4485004,-3.6572498,"(40.4485004, -3.6572498000000002)",,5.107742348354994,"(40.4485004, -3.6572498000000002)"
FUE_02-05_0000000022,ZV,CHAMARTIN,PRADILLO - MARCENADO,C/ PRADILLO Nº24,442893.5409,4477821.446,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6734395027160645,40.44908905029297,node/4130878938,40.4491175,-3.6734448,"(40.4491175, -3.6734448)",,3.1959620007508334,"(40.4491175, -3.6734448)"
FUE_02-05_0000000050,ZV,CHAMARTIN,PARQUE DE BERLIN,C/SAN ERNESTO Nº 10 ,442699.514,4477862.009,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6757311820983887,40.449440002441406,node/2563299638,40.4494926,-3.6757788,"(40.449492599999999, -3.6757787999999998)",,7.10418488758862,"(40.449492599999999, -3.6757787999999998)"
FUE_04-20_0000000007,ZV,SAN BLAS,CIUDAD PEGASO - Z.A.+ Z.F.,"UNO, 4",449668.6039,4477823.171,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.593547821044922,40.44954299926758,node/3506636120,40.4495739,-3.5934935,"(40.449573899999997, -3.5934935000000001)",,5.740406526166083,"(40.449573899999997, -3.5934935000000001)"
FUE_02-05_0000000041,ZV,CHAMARTIN,PARQUE DE BERLIN,C/DOCTOR MARCO CORERA Nº2,442630.7821,4477952.86,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6765499114990234,40.45025634765625,node/2563299640,40.4501878,-3.6765324,"(40.450187800000002, -3.6765324000000001)",,7.767030706537045,"(40.450187800000002, -3.6765324000000001)"
FUE_04-15_0000000081,ZV,CIUDAD LINEAL,ARTURO SORIA,"ARTURO SORIA, 130",444729.7452,4477961.051,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.651799201965332,40.450469970703125,node/3439157638,40.4505198,-3.6518108,"(40.450519800000002, -3.6518107999999998)",,5.628589405736129,"(40.450519800000002, -3.6518107999999998)"
FUE_04-15_0000000023,ZV,CIUDAD LINEAL,Z.V. COL. PARQUE SAN JUAN BAUTISTA,"CIDAMON, 11",444314.7773,4478022.726,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.656697988510132,40.45100021362305,node/4065603213,40.4510423,-3.6567279,"(40.451042299999997, -3.6567278999999999)",,5.3218570206510405,"(40.451042299999997, -3.6567278999999999)"
FUE_04-15_0000000080,ZV,CIUDAD LINEAL,ARTURO SORIA,"ARTURO SORIA, 140",444668.4504,4478073.182,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.652531862258911,40.45147705078125,node/3392947454,40.4515103,-3.6525354,"(40.451510300000002, -3.6525354000000001)",,3.710288074785219,"(40.451510300000002, -3.6525354000000001)"
FUE_02-05_0000000069,VP,CHAMARTIN,PL VIRGEN DE GUADALUPANA Nº 1,,442778.1837,4478090.399,ETRS89 / UTM  Zona 30N,FUERA DE SERVICIO,DEFICIENCIA ESTRUCTURAL,3-nov.-17,-3.6748242378234863,40.45150375366211,node/2563304847,40.4514114,-3.6749166,"(40.451411399999998, -3.6749166)",,12.90846493417082,"(40.451411399999998, -3.6749166)"
FUE_02-05_0000000013,ZV,CHAMARTIN,PARQUE FELIX RGUEZ. DE LA FUENTE,CALLE DEL PADRE CLARET N º32,443648.5218,4478131.717,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.664564609527588,40.451934814453125,node/4149605289,40.4519748,-3.6645667,"(40.451974800000002, -3.6645667)",,4.450960711659763,"(40.451974800000002, -3.6645667)"
FUE_02-05_0000000014,ZV,CHAMARTIN,PARQUE FELIX RGUEZ. DE LA FUENTE,CALLE DEL PADRE CLARET N º32,443682.2042,4478192.976,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.664172649383545,40.452491760253906,node/4149600025,40.4525253,-3.6642268,"(40.452525299999998, -3.6642267999999998)",,5.909469925591954,"(40.452525299999998, -3.6642267999999998)"
FUE_04-21_0000000038,ZV,BARAJAS,PARQUE BIOSALUDABLE,"ALAMEDA DE OSUNA, 50",449340.3151,4478212.024,ETRS89 / UTM  Zona 30N,FUERA DE SERVICIO,NO APTA CONSUMO,3-nov.-17,-3.597450017929077,40.453025817871094,node/3657771745,40.4531113,-3.5973653,"(40.453111300000003, -3.5973652999999999)",,11.908451829657906,"(40.453111300000003, -3.5973652999999999)"
FUE_04-16_0000000089,ZV,HORTALEZA,A.V.C. AVDA. DE LOGROÑO - M-40 Z.F.N.C.,"VIZCONDE DE UZQUETA, 36",448322.4308,4478291.298,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6094601154327393,40.453678131103516,node/1048614566,40.4537084,-3.6094381,"(40.453708399999996, -3.6094381000000002)",,3.8479186452143326,"(40.453708399999996, -3.6094381000000002)"
FUE_04-15_0000000079,ZV,CIUDAD LINEAL,ARTURO SORIA,"ARTURO SORIA, 164",444439.7363,4478432.261,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6552603244781494,40.45469665527344,node/3494848524,40.4547197,-3.655233,"(40.454719699999998, -3.655233)",,3.4522360329636332,"(40.454719699999998, -3.655233)"
FB_110005,ZV,HORTALEZA,JUAN PABLO II,C.01 · PAPA NEGRO,446884.2,4478486.7,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.626437187194824,40.45534896850586,node/2990888216,40.4553214,-3.6263901,"(40.455321400000003, -3.6263901000000001)",,5.028306326549572,"(40.455321400000003, -3.6263901000000001)"
FUE_04-16_0000000088,ZV,HORTALEZA,A.V.C. AVDA. DE LOGROÑO - M-40 Z.F.N.C.,"LUIS DE LA MATA, 41",447959.6427,4478515.995,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6137568950653076,40.45568084716797,node/310801499,40.455712,-3.6138003,"(40.455711999999998, -3.6138002999999999)",,5.049833861169336,"(40.455711999999998, -3.6138002999999999)"
FB_000047,ZV,BARAJAS,"JARDIN ""EL CAPRICHO""",A. 15 · TEMPLETE,449479.33,4478625.4,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.595843553543091,40.456756591796875,node/3657755456,40.4567289,-3.5958123,"(40.456728900000002, -3.5958123)",,4.059921676144599,"(40.456728900000002, -3.5958123)"
FB_120035,ZV,BARAJAS,JUAN CARLOS I,B.11 · PASEO SUR,448355.41,4478638.03,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6090993881225586,40.45680236816406,node/3376378393,40.4567831,-3.6091257,"(40.456783100000003, -3.6091256999999999)",,3.0905814532711355,"(40.456783100000003, -3.6091256999999999)"
FB_120025,ZV,BARAJAS,JUAN CARLOS I,B.05 · CABALLÓN 1,448904.25,4478660.53,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.602628469467163,40.45703887939453,node/2981319370,40.4570845,-3.6025607,"(40.457084500000001, -3.6025607000000002)",,7.657842766398223,"(40.457084500000001, -3.6025607000000002)"
FB_120032,ZV,BARAJAS,JUAN CARLOS I,B.10 · PINAR DE VERANO,448535.67,4478696.2,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.606978416442871,40.45733642578125,node/480437568,40.4573285,-3.6068901,"(40.457328500000003, -3.6068901000000002)",,7.526105959377286,"(40.457328500000003, -3.6068901000000002)"
FB_120036,ZV,BARAJAS,JUAN CARLOS I,B.11 · PASEO SUR,448118.84,4478829.1,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.611905097961426,40.45851135253906,node/2981311804,40.4585003,-3.6118585,"(40.458500299999997, -3.6118584999999999)",,4.130726842014951,"(40.458500299999997, -3.6118584999999999)"
FB_120026,ZV,BARAJAS,JUAN CARLOS I,E.05 · MONOTEMÁTICOS,448806.96,4478829.84,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6037895679473877,40.45855712890625,node/4212163634,40.4585583,-3.6037383,"(40.4585583, -3.6037382999999998)",,4.3407270632575194,"(40.4585583, -3.6037382999999998)"
FUE_04-21_0000000006,ZV,BARAJAS,PARQUE MARI LUZ NAJERA,"CANTABRIA, 50",450557.5305,4478820.042,ETRS89 / UTM  Zona 30N,FUERA DE SERVICIO,DEFICIENCIA ESTRUCTURAL,3-nov.-17,-3.5831429958343506,40.45857620239258,node/1390249687,40.4586024,-3.5831856,"(40.458602399999997, -3.5831856000000002)",,4.635801636908063,"(40.458602399999997, -3.5831856000000002)"
FUE_03-09_0000000109,VP,MONCLOA-ARAVACA,CL FRANCOS RODRIGUEZ Nº:106,,439323.0252,4478918.503,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7156474590301514,40.45872116088867,node/5050304121,40.4587521,-3.7155952,"(40.458752099999998, -3.7155952000000001)",,5.603734892642969,"(40.458752099999998, -3.7155952000000001)"
FUE_04-15_0000000077,ZV,CIUDAD LINEAL,ARTURO SORIA,"ARTURO SORIA, 198",444087.9235,4478902.225,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6594507694244385,40.45890808105469,node/3785145940,40.4589519,-3.659516,"(40.458951900000002, -3.659516)",,7.364020327836055,"(40.458951900000002, -3.659516)"
FUE_04-21_0000000005,ZV,BARAJAS,PARQUE MARI LUZ NAJERA,"BERGANTIN, 26",450596.1829,4478865.053,ETRS89 / UTM  Zona 30N,FUERA DE SERVICIO,DEFICIENCIA ESTRUCTURAL,3-nov.-17,-3.582690715789795,40.458984375,node/1932126801,40.4590453,-3.582668,"(40.4590453, -3.582668)",,7.043866939094326,"(40.4590453, -3.582668)"
FUE_03-09_0000000110,VP,MONCLOA-ARAVACA,CL FRANCOS RODRIGUEZ Nº:83,,439076.0105,4478997.952,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7185683250427246,40.459415435791016,node/1802463898,40.4594691,-3.7186728,"(40.4594691, -3.7186727999999998)",,10.667710355404322,"(40.4594691, -3.7186727999999998)"
FUE_01-06_0000000053,VP,TETUÁN,CL BERRUGUETE Nº:63,,440220.0172,4478995.664,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.705075979232788,40.45948028564453,node/2946232760,40.4595011,-3.7050458,"(40.459501099999997, -3.7050458000000002)",,3.4471267753555033,"(40.459501099999997, -3.7050458000000002)"
FB_120019,ZV,BARAJAS,JUAN CARLOS I,B.01 · 4 ESTACIONES,449577.77,4479060.02,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.594717025756836,40.46067810058594,node/2981324452,40.4607315,-3.5947597,"(40.460731500000001, -3.5947597)",,6.951166748216373,"(40.460731500000001, -3.5947597)"
FUE_04-16_0000000051,ZV,HORTALEZA,PARQUE LOS LLANOS,"DIONISIO INCA YUPANQUI, 43",446652.3181,4479165.989,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6292290687561035,40.46145248413086,node/3106028173,40.4614181,-3.6292658,"(40.461418100000003, -3.6292658000000002)",,4.928323402696914,"(40.461418100000003, -3.6292658000000002)"
FUE_04-16_0000000049,ZV,HORTALEZA,PARQUE LOS LLANOS,"DIONISIO INCA YUPANQUI, 23",446428.3291,4479177.172,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6318717002868652,40.4615364074707,node/1240306089,40.4614781,-3.631873,"(40.461478100000001, -3.6318730000000001)",,6.486254244526934,"(40.461478100000001, -3.6318730000000001)"
FUE_04-16_0000000052,ZV,HORTALEZA,PARQUE LOS LLANOS,"DIONISIO INCA YUPANQUI, 57",446819.6482,4479175.986,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.627256393432617,40.461551666259766,node/3986836403,40.46155,-3.627208,"(40.461550000000003, -3.627208)",,4.099512927608895,"(40.461550000000003, -3.627208)"
FUE_04-16_0000000047,ZV,HORTALEZA,PARQUE LOS LLANOS,"MACHUPICHU, 56",446188.0203,4479213.526,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.634709119796753,40.461849212646484,node/3397218195,40.4618818,-3.6346986,"(40.4618818, -3.6346986000000001)",,3.732295420060282,"(40.4618818, -3.6346986000000001)"
FB_120005,ZV,BARAJAS,JUAN CARLOS I,D.05 · PINAR DE LAS TRES CULTURAS,448552.0,4479240.22,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.606829881668091,40.46223831176758,node/485099146,40.4622312,-3.6068782,"(40.462231199999998, -3.6068782000000001)",,4.164733884415823,"(40.462231199999998, -3.6068782000000001)"
FB_120012,ZV,BARAJAS,JUAN CARLOS I,D.04 · TRES CULTURAS,448767.8,4479465.89,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6043028831481934,40.46428680419922,node/479268725,40.4642456,-3.6042923,"(40.464245599999998, -3.6042923)",,4.669671234966003,"(40.464245599999998, -3.6042923)"
FB_120008,ZV,BARAJAS,JUAN CARLOS I,D.05 · PINAR DE LAS TRES CULTURAS,448513.36,4479476.95,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.607304811477661,40.46437072753906,node/4212103836,40.4643794,-3.6073426,"(40.464379399999999, -3.6073426)",,3.340061103053173,"(40.464379399999999, -3.6073426)"
FB_120011,ZV,BARAJAS,JUAN CARLOS I,D.04 · TRES CULTURAS,448753.85,4479516.85,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.604471445083618,40.464744567871094,node/485099119,40.4646903,-3.6044438,"(40.464690300000001, -3.6044437999999999)",,6.47349181161268,"(40.464690300000001, -3.6044437999999999)"
FUE_01-06_0000000064,VP,TETUÁN,"CL MIOSOTIS, DEL Nº:24",,440653.09,4479585.586,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.700023651123047,40.46482467651367,node/2946232762,40.4648181,-3.6999539,"(40.464818100000002, -3.6999539000000001)",,5.947593708428186,"(40.464818100000002, -3.6999539000000001)"
FB_120015,ZV,BARAJAS,JUAN CARLOS I,D.05 · PINAR DE LAS TRES CULTURAS,448892.4,4479533.32,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6028385162353516,40.464900970458984,node/3387715379,40.4649081,-3.6027729,"(40.464908100000002, -3.6027729000000002)",,5.6088739383683635,"(40.464908100000002, -3.6027729000000002)"
FUE_02-05_0000000066,VP,CHAMARTIN,"AVDA. DE PIO XII, Nº 51",,442722.9975,4479652.708,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6756157875061035,40.465576171875,node/2963715520,40.4655961,-3.6756588,"(40.465596099999999, -3.6756587999999999)",,4.2615373158516,"(40.465596099999999, -3.6756587999999999)"
FUE_01-06_0000000070,VP,TETUÁN,CL GARCI-NUÑO Nº:4,C/ GARCI-NUÑO C/V C/ ANTONIO LANZUELA,440542.6342,4479762.845,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.701343059539795,40.46641540527344,node/2946232764,40.4664598,-3.7012578,"(40.466459800000003, -3.7012578)",,8.742601202884401,"(40.466459800000003, -3.7012578)"
FUE_02-05_0000000068,VP,CHAMARTIN,"C/ MATEO INURRIA, Nº 19",,442019.6019,4479846.52,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.683929920196533,40.46726989746094,node/297655027,40.4672427,-3.6839934,"(40.4672427, -3.6839933999999999)",,6.1647946398192985,"(40.4672427, -3.6839933999999999)"
FUE_04-16_0000000042,ZV,HORTALEZA,PZA. GOLMAYO,"GOLMAYO, 17",443882.6755,4479832.98,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6619534492492676,40.46727752685547,node/3964214899,40.4673012,-3.6618917,"(40.467301200000001, -3.6618917)",,5.851063973258313,"(40.467301200000001, -3.6618917)"
FUE_04-16_0000000032,ZV,HORTALEZA,BULEVAR  C/ AÑASTRO,"AÑASTRO, 48",443901.5084,4479935.184,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.66174054145813,40.46820068359375,node/3541426630,40.4682405,-3.6617196,"(40.4682405, -3.6617196000000001)",,4.7699863179972715,"(40.4682405, -3.6617196000000001)"
FUE_04-16_0000000121,ZV,HORTALEZA,PARQUE SAN LORENZO,"MACUAJE, 5",446378.2271,4480083.578,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6325392723083496,40.46969985961914,node/1518829871,40.4695759,-3.6326981,"(40.469575900000002, -3.6326980999999998)",,19.253850635081097,"(40.469575900000002, -3.6326980999999998)"
FUE_01-06_0000000035,ZV,TETUÁN,MARTIRES DE LA VENTILLA,MARTIRES DE LA VENTILLA,441431.8103,4480222.904,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.6908977031707764,40.47062301635742,node/2946232767,40.4706586,-3.6909102,"(40.4706586, -3.6909101999999998)",,4.096653789557305,"(40.4706586, -3.6909101999999998)"
FUE_03-08_0000000065,ZV,FUENCARRAL-EL PARDO,SINESIO DELGADO,C/SINESIO DELGADO CON AVDA BETANZOS,439625.536,4480298.642,ETRS89 / UTM  Zona 30N,EN SERVICIO,,3-nov.-17,-3.7122108936309814,40.47117233276367,node/1916805093,40.4711319,-3.7121926,"(40.471131900000003, -3.7121925999999998)",,4.756114783542818,"(40.471131900000003, -3.7121925999999998)"
